valid,kind,p1,p2,ncycle,beta,pot_a,pot_b,chi,tail_n,model,phase_delta,nphase,length,core_radius,tube_curvature,finite_core_clear,K_low_window,K_high_window,K_ratio,E_mobile,S_mobile,E_localization_proxy,E_guide_floor,E_curvature_proxy,E_support,E_compensation,q_compensation,E_total,S_total,laue_residual,A_out,C,negative_active_participation,cancellation,blind_wildcard_scale_multiplier,used_for_selection
True,ELLIPSE,2.8963684938018535,0.08687008624896407,1,0.808814185783267,0.9943639179505408,0.9764195133049375,0.14033136418997527,1.0,FULL_NEUTRAL,0.0,4096,11.731368222562264,0.1924059596337784,8.801846742973662,True,0.03921479792265374,0.6176097510289046,15.749405422082301,1.3454444259282816,-0.7612739154968634,1.4704606623368708,0.8801633554079265,0.4155819311490512,2.7662059488938486,1.6243080967729977,4.0,5.7359584715951275,5.7359584715951275,0.0,0.08343402496924684,68.74843295297522,0.15412192882341325,1.2535615508037896,0.625,False
True,ELLIPSE,7.414703344132746,0.08687008624896407,1,0.808814185783267,0.9943639179505408,0.9764195133049375,0.14033136418997527,1.0,FULL_NEUTRAL,0.0,4096,30.0323026497594,0.49255925666247286,8.801846742973662,True,0.003490841663614856,0.28290717742486243,81.04268388154415,1.3454444259282692,-0.7612739154969069,1.4704606623368708,0.8801633554079183,0.41558193114904807,2.766205948893837,1.6243080967730046,4.0,5.7359584715951115,5.7359584715951115,0.0,0.06586296521768849,87.08928382797187,0.15412192882341333,1.0924803782757655,1.6,False
True,ELLIPSE,8.68910548140556,0.08687008624896407,1,0.808814185783267,0.9943639179505408,0.9764195133049375,0.14033136418997527,1.0,FULL_NEUTRAL,0.0,4096,35.194104667686794,0.5772178789013352,8.801846742973657,True,0.0023176228413823202,0.23300030445454398,100.53417678416284,1.3454444259282723,-0.7612739154968966,1.4704606623368708,0.8801633554079203,0.4155819311490484,2.7662059488938398,1.624308096773003,4.0,5.735958471595115,5.735958471595115,0.0,0.051269924171819296,111.87764687094868,0.1541219288234133,1.0845576535380543,1.875,False
True,ELLIPSE,14.481842469009267,0.08687008624896407,1,0.808814185783267,0.9943639179505408,0.9764195133049375,0.14033136418997527,1.0,FULL_NEUTRAL,0.0,4096,58.65684111281132,0.9620297981688921,8.801846742973664,True,0.0006362892730869543,0.11115930861005487,174.69932829570743,1.3454444259282723,-0.7612739154968958,1.4704606623368708,0.8801633554079203,0.4155819311490499,2.766205948893841,1.6243080967730033,4.0,5.735958471595117,5.735958471595117,0.0,0.019626723261253736,292.252476138939,0.1541219288234132,1.0714492659594643,3.125,False
True,ELLIPSE,23.170947950414828,0.08687008624896407,1,0.808814185783267,0.9943639179505408,0.9764195133049375,0.14033136418997527,1.0,FULL_NEUTRAL,0.0,4096,93.85094578049811,1.5392476770702272,8.801846742973662,True,0.00020295500899792252,0.0497591592264503,245.1733488724077,1.3454444259282816,-0.7612739154968634,1.4704606623368708,0.8801633554079265,0.4155819311490512,2.7662059488938486,1.6243080967729977,4.0,5.7359584715951275,5.7359584715951275,0.0,0.007235967884883609,792.7009299720504,0.15412192882341325,1.0686260137283412,5.0,False
