C,DEC_margin_ratio,F,NEC_margin_ratio,R,R_over_a,a,annulus_energy_factor,cL2_max,cL2_min,cT2_reference,core_energy_factor,index,k,mass,max_log_strain,principal_longitudinal_causal,q,rho_star_ann_over_core_at_a,support,support_energy_factor,t,y_ann,y_core,y_support
23.475928391159886,0.00016269251600187218,0.2349733149651131,0.00016269251600187218,4.592090236020742,3.1895502657445167,1.4397296964839774,563.4850559051143,0.9999875140585968,0.8918724068067223,0.47296590257901694,0.2309945663649774,764301,0.9459318051580339,11.032433431908904,4.977480576930401,True,0.9987494689436807,0.00041038562312592595,0.9997690704962561,6988.423614564364,0.9998373074839981,3.8991757397738285,4.977480576930401,4.792327381487861
23.47741498305011,0.0001792941969825934,0.23421314476151392,0.0001792941969825934,4.760235558381348,3.3404595909806876,1.4250241407601774,1590.4776397833646,0.999885704951629,0.6335152054178887,0.4083705870434642,0.18320877847771497,563825,0.8167411740869284,10.997438388102502,5.705320343735258,True,0.9987854526928572,0.0001153104400767599,0.9993763189969073,8398.034956016361,0.9998207058030174,4.533825289909948,5.705320343735258,4.942022687757875
23.48115392726811,0.0001072866303860609,0.2308746947809402,0.0001072866303860609,4.54149300545341,3.180215727516081,1.428045577587455,143732.43623344932,0.9998482328022172,0.025008964436756376,0.25623916496988386,0.06687904217835237,655439,0.5124783299397677,10.8424084921246,9.593673993365517,True,0.9988621576598106,4.6578242896239433e-07,0.9996886965090926,6963974.298518023,0.9998927133696139,7.289283424316369,9.593673993365517,8.554248317528284
23.48300990951938,5.8060773056256565e-05,0.22753651447504064,5.8060773056256565e-05,4.841721964143978,3.4702895250400916,1.395192513249465,12544.879142054706,0.9999498778481306,0.44698045221184857,0.36174109934363513,0.14718552998025541,333771,0.7234821986872703,10.68648444838976,7.220038346058923,True,0.9994580987519366,1.1738397894595207e-05,0.9998187380644885,148519.5495310324,0.9999419392269437,5.676230168755205,7.220038346058923,6.433208707605238
23.48304092853538,0.00011666945627408776,0.23856310104271397,0.00011666945627408776,4.97486716352816,3.4849041231349527,1.4275477854618466,20835.186908956042,0.9999023002044847,0.4415237702449078,0.36037279744632544,0.14613050812022257,38731,0.7207455948926509,11.204374131648748,6.763311974939213,True,0.999614255649811,7.015528297550425e-06,0.999650140539492,62399.64279941514,0.9998833305437259,5.933640152311169,6.763311974939213,6.001390311890824
23.483594170746642,0.00014174639339659123,0.223615820233159,0.00014174639339659123,4.720673793791439,3.4002139995884755,1.3883460847943034,124039.28874305954,0.9999168676198493,0.3039957994935547,0.3259866169886664,0.11930307012839417,454563,0.6519732339773328,10.502606345028283,7.327407680262377,True,0.9997611322223843,9.619102220366137e-07,0.9994111306075756,89983.31658735199,0.9998582536066034,6.92714643766162,7.327407680262377,6.235040353132153
23.48361084740636,0.00030885629111498947,0.2468097971335838,0.00030885629111498947,4.793562271015812,3.2612583483604243,1.469850517492962,97699.7766026344,0.9998285795757009,0.12502980896231447,0.2812236670171842,0.08507645910555812,871111,0.5624473340343684,11.591970458424784,7.801287939342589,True,0.999219114661884,8.712061788574711e-07,0.9996082290484488,1141297.1506576862,0.999691143708885,6.97650999467944,7.801287939342589,7.589852378595874
23.48377050665122,0.00016510498026578446,0.2440713107675673,0.00016510498026578446,4.931865642893162,3.400619386819487,1.4502845164056453,3196.641602655044,0.9999399804740434,0.735808576063616,0.433946691150777,0.20247896491866588,732069,0.867893382301554,11.463429298646203,5.41656029342868,True,0.9995456735854557,6.335948097062483e-05,0.9990743453031288,3128.2665197697834,0.9998348950197342,4.833321008159484,5.41656029342868,4.4231778309695455
23.48597072310239,0.00012293094920245995,0.2377963595018649,0.00012293094920245995,4.672278298138532,3.2352869844900716,1.4441619307768925,379228.13683146366,0.9996163595827878,0.0077292427991952906,0.2519170621642843,0.06384828113188629,502799,0.5038341243285686,11.16975667464226,9.62318052091668,True,0.9992267899990239,1.684733442864079e-07,0.9969443919292604,98068.24920194235,0.9998770690507975,7.797923957083124,9.62318052091668,6.433064534767917
23.4868591730107,0.0001157999774279439,0.24285470577853902,0.0001157999774279439,4.571820340220759,3.1076422451354087,1.4711540066676987,304244.9706651334,0.9999609734975357,0.326006037358139,0.3314917527139187,0.12360509102753643,305027,0.6629835054278373,11.407788548246987,7.358203776387239,True,0.9998842000225721,4.062264207505265e-07,0.9980792953941002,12515.449934934953,0.9997810967697163,7.358203776387239,6.87793772012569,5.239383399413957
23.48765811794138,0.00022701968497518266,0.2285125484559238,0.00022701968497518266,4.507264390236499,3.169338959352246,1.4221465258350596,13084.716300311346,0.9999573281941809,0.6241122248606881,0.40601738826371725,0.18146661798399946,778289,0.8120347765274345,10.734449227584504,5.593053249153641,True,0.9997729803150248,1.3866084707773259e-05,0.9991502263205483,6046.224355580909,0.9995920879104581,5.593053249153641,5.232166357232128,4.780129454572551
23.488026207160342,0.0001865506083035262,0.2331359774253036,0.0001865506083035262,4.558305374105459,3.173092494730564,1.4365497954047248,297414.75027940655,0.9999302944531895,0.25275992784739965,0.3131725555751473,0.1094868437788208,246291,0.6263451111502946,10.951807895194944,7.407946300848641,True,0.9998134493916965,3.6788437554853046e-07,0.9996195524746473,288255.74071028276,0.9991504423443104,7.407946300848641,6.197475578789817,6.838976696775547
23.488127661025786,0.00011223734087362214,0.23997022468961426,0.00011223734087362214,4.482896599620359,3.0542057788853576,1.4677781800466656,23679.05625200259,0.9999813849483068,0.6683099065530662,0.41707282287534325,0.18983651024214213,540753,0.8341456457506865,11.272902544709403,5.8670724495536355,True,0.9998877626591264,8.015682296063556e-06,0.9997584714427796,21687.574592311787,0.9997154323564876,5.8670724495536355,5.309351251553573,5.4076583013105965
23.490913873354714,6.331236265733065e-05,0.24601522918688307,6.331236265733065e-05,4.865165467094908,3.328467497118958,1.4616833336381019,766.4523748603377,0.9999304740751819,0.8642661106938148,0.4660654534352943,0.22601283601324818,811309,0.9321309068705886,11.558245120725381,5.557451959135452,True,0.9989755878322177,0.0002951654754791973,0.9986817097251189,1229.370903930311,0.9999366876373427,4.063952344654397,5.557451959135452,3.928583095115768
23.491582486924415,9.508068613861553e-05,0.2269849590128523,9.508068613861553e-05,4.528335836328937,3.2001235203504828,1.415050327755157,206858.36857991753,0.999971474491594,0.40000112637078983,0.34999315021559596,0.13811771684924837,510635,0.6999863004311919,10.664471775883154,7.110056533977004,True,0.9999049193138614,6.673769648005889e-07,0.9991076502518283,22722.89597898079,0.9994328547274148,7.110056533977004,5.834227496351797,5.510360209363043
23.492133023703733,0.00023028821076243045,0.24144242147034964,0.00023028821076243045,4.941302433478323,3.4292820363393433,1.4409145649487076,64569.16826653504,0.9999294643408245,0.38748460308400934,0.34685351685620847,0.1356647527371141,978043,0.6937070337124169,11.343994965493192,6.53677311337216,True,0.9997697117892376,2.1003688005278258e-06,0.9995018195292655,57652.551340109356,0.9994330310219054,6.53677311337216,5.887261644341506,5.980511809464057
23.492286343446622,0.0004887243770155258,0.24688469905987848,0.0004887243770155258,4.85377839592195,3.309904129535194,1.4664407807496105,508189.1252247104,0.9997342153070968,0.036551946606928676,0.2590791146969423,0.06894243566581001,25775,0.5181582293938846,11.599772088260625,8.025168944842521,True,0.9994473298222909,1.356716294399476e-07,0.9994483983973228,1942573.0705987622,0.9995112756229845,7.906484448692244,8.025168944842521,7.908352490945195
23.493340398643795,6.523792010038054e-05,0.22148222601221013,6.523792010038054e-05,4.635172792848956,3.3441173543741103,1.386067623131151,277848.242130277,0.9998367319664241,0.14518517526155356,0.28628932279534636,0.08883022369084395,983783,0.5725786455906927,10.406714655908424,9.021105050007865,True,0.9996180161990231,3.198090092953221e-07,0.9991082895015932,212025.5326676229,0.9999347620798996,7.477652714118209,9.021105050007865,6.7371271324198245
23.49368398898165,0.00012391349698803733,0.24367821805139753,0.00012391349698803733,4.6581054836142615,3.1703533071028582,1.469270151430203,16290.12153805791,0.9999821703153832,0.7122415171732025,0.4280559218721464,0.19827329155637738,170037,0.8561118437442928,11.449798099795395,5.658730301084337,True,0.999876086503012,1.2160572881334588e-05,0.9998612873538469,32083.739451137462,0.9989881225882135,5.658730301084337,4.432007931748109,5.592834598834174
23.495360795566533,0.0002584042218558569,0.22387248741582338,0.0002584042218558569,4.591508786322872,3.283216030475154,1.398479035099734,3690.5076398753795,0.9999425127297814,0.555119124821143,0.38876483943313356,0.16819997948760593,373785,0.7775296788662671,10.519929728071398,5.757981760191825,True,0.9991573684784103,4.5602562216142756e-05,0.9997415957781441,41136.70645004683,0.9997313480364295,4.997691269201755,5.732968733966896,5.757981760191825
23.495456424662883,8.490507248770651e-05,0.23124909313010983,8.490507248770651e-05,4.867235443172931,3.4577418373427986,1.4076341358420497,10814.913751043285,0.9999692668884652,0.27610018715177465,0.31901486781425775,0.11388141373773496,603059,0.6380297356285155,10.866605981762609,7.889194566316913,True,0.998665147454578,1.0542923177862846e-05,0.9999150949275123,2402616.038539166,0.9998875159129043,5.729681211765546,7.668756787375468,7.889194566316913
23.49645264988569,0.00010355230821479378,0.22375107639899244,0.00010355230821479378,4.446847462379747,3.1571377781511103,1.4085059870221817,176907.2574996013,0.9999471089674045,0.1830080165393841,0.2957414284115657,0.0959828480655356,238775,0.5914828568231314,10.514713143939764,8.342193665271157,True,0.9996063557585404,5.427177168273784e-07,0.9998705292214074,3741272.239441444,0.9998964476917852,7.213238082603709,8.342193665271157,8.153353628117044
23.49649644007138,0.00011622416228285193,0.22455236758562977,0.00011622416228285193,4.5597475079819585,3.2503695404183173,1.4028397236934256,30050.088582869485,0.9998413950281897,0.3459402084200754,0.3364755493588746,0.1274731248679872,635291,0.6729510987177492,10.5523878111707,7.246498953272054,True,0.9995150420283067,4.243586536296175e-06,0.9980426462339912,10581.760313721506,0.9998837758377171,6.184961295937183,7.246498953272054,5.147721636101561
23.496714194338875,0.00017709147912203793,0.22724059826627885,0.00017709147912203793,4.789494363622689,3.4264993669109143,1.3977806066080067,31240.367697920137,0.9999588702077484,0.5355377843400024,0.3838741636369377,0.16444468745271745,446041,0.7677483272738754,10.678814781626665,6.0774490982868565,True,0.999822908520878,5.262838848965322e-06,0.9980900842527586,3479.4181860326626,0.9996303752822923,6.0774490982868565,5.598178719035361,4.528103591186168
23.497129916763996,8.987998541309938e-05,0.24199154516571053,8.987998541309938e-05,4.82871981335323,3.330815505910715,1.4497109806245352,1786596.8756845992,0.9999639633388255,0.19815203526085273,0.2995289996499196,0.09893587308496961,325975,0.5990579992998392,11.372213551034324,8.354898460747687,True,0.9999101200145869,5.535381856835995e-08,0.996696738598116,13854.708993670589,0.9994966188757122,8.354898460747687,6.916741317550757,5.345341508549674
23.498119484840903,0.00015171821674619945,0.2511001902674092,0.00015171821674619945,4.788117923906736,3.2204929011749535,1.486765557582771,72760.91123873775,0.9999422209883638,0.23850828034658678,0.3095844623167068,0.10664635788603422,218963,0.6191689246334136,11.800764547139732,7.660717888084939,True,0.9995116402904355,1.465769369410754e-06,0.9998482817832538,1471920.214445113,0.9995524759118052,6.716552586753738,6.787084471158857,7.660717888084939
23.498535199611712,6.693566033044718e-05,0.24894537934155603,6.693566033044718e-05,4.713094937372663,3.176707121094766,1.483641631951397,2368.598174425169,0.9999780362965089,0.48670578213439686,0.37167215067893267,0.15491907010011308,744041,0.7433443013578653,11.69970351847649,6.931439702215911,True,0.9984479768038562,6.550266642181243e-05,0.9999144234723512,296543.1362455787,0.9999330643396696,4.816453671597865,6.931439702215911,6.766180823027929
23.499344191233288,0.00032998318219179534,0.24520429969401492,0.00032998318219179534,4.6283615298616665,3.1336640606976855,1.4769807612470107,3408.641320775252,0.9999671162680726,0.8007273814997633,0.45017362444195896,0.2146170926789124,90205,0.9003472488839179,11.524280471359951,4.836717751961903,True,0.9996700168178082,6.293619550722408e-05,0.9995730312808255,5527.902562662942,0.9992499834324111,4.836717751961903,4.380636123051771,4.693596547614236
23.500799879090877,8.063408432601449e-05,0.22304750350366478,8.063408432601449e-05,4.608559555929936,3.3066256661047433,1.3937348890655927,38193789.14443111,0.9999596986176098,0.000428717098978737,0.25009710392914714,0.06258689999841464,850575,0.5001942078582943,10.483589486740895,10.114767243522532,True,0.999919365915674,1.6385425852571192e-09,0.9972054574967343,127466.3486685565,0.9998434776719362,10.114767243522532,9.451709610598133,6.569284188745312
23.502506436326684,0.00010425700216987188,0.24907407295974407,0.00010425700216987188,4.708170754347155,3.1720533466391263,1.484265943804377,1154835.752431395,0.9999590431226684,0.21435027943194984,0.30357733063865455,0.1019856625790282,702999,0.6071546612773091,11.707730005716973,8.121280467811308,True,0.9998957429978301,8.830276025289316e-08,0.9968930814279425,13495.839738989802,0.99979301377159,8.121280467811308,7.556478244866411,5.324604077498473
23.50312426276968,6.934828801152815e-05,0.25402696380741735,6.934828801152815e-05,4.742598522078978,3.1606250814654193,1.50052549727919,3450.1659822042106,0.9999381100924827,0.6521324373163995,0.4130300937220454,0.18672539170242608,196241,0.8260601874440908,11.940854592919653,6.215940290806723,True,0.9994020965043569,5.414932104409868e-05,0.9996441877991712,14961.434100506145,0.9999306517119885,4.911826948581815,6.215940290806723,5.2260579083297225
23.50316316234325,0.00013824458475197865,0.22853261081924642,0.00013824458475197865,4.853686402114453,3.467972535855573,1.3995746367457937,5418702.32426176,0.9999344004623114,0.05103275084590764,0.2627410223474726,0.07160313082768623,61935,0.5254820446949452,10.742478480002077,9.115025185814176,True,0.9998553027230063,1.320541855214608e-08,0.999861755415248,22100542.560389977,0.9992004173893997,9.07161497557038,7.4447529573125975,9.115025185814176
23.503526858047348,0.00014839293926016683,0.21965266478958806,0.00014839293926016683,4.494897347575382,3.2349020651147646,1.38950028690155,64064.38071249896,0.9999605130415987,0.46784491492317803,0.3669513569911942,0.15127147302035318,681993,0.7339027139823884,10.325224612647508,6.47818819010261,True,0.9998516070607398,2.361149015627726e-06,0.9998216082430245,128172.78566111166,0.9998124543698654,6.47818819010261,6.3186452428175865,6.352740184243934
23.504703486292208,7.513855820329152e-05,0.2485538168015007,7.513855820329152e-05,4.819825231766886,3.2689976537288596,1.4744046164331255,867.1726595601871,0.9998594665720296,0.7735477936069469,0.4433848214102909,0.2094597701124231,85829,0.8867696428205818,11.684367528610936,5.745170912880178,True,0.998758871459288,0.00024182531505026968,0.9983347229973848,1359.2456850148378,0.9999248614417967,4.1635731913208085,5.745170912880178,3.997699996879269
23.50486728878081,0.0002520687685290124,0.23080716855310077,0.0002520687685290124,4.506249665682895,3.149277751266465,1.4308835300000868,1182.505497723407,0.9999583726936542,0.8739876161352972,0.4684929330600425,0.2278070379642561,394701,0.936985866120085,10.850183732279795,4.7913368171204755,True,0.9993393973100517,0.00019272651740431603,0.9976837213576788,649.2802235725082,0.999747931231471,4.277105497269424,4.7913368171204755,3.6071951718405426
23.505280519370682,0.00015725260005983177,0.2314750454013572,0.00015725260005983177,4.407983580767492,3.0576260391386976,1.4416359372741268,857188.1736132958,0.9999355765637825,0.18070199390678904,0.2951593926176429,0.09556504493292774,596599,0.5903187852352858,10.88177175078593,8.004764472606595,True,0.9998427473999402,1.1147559880253633e-07,0.9993394408557947,243820.06658610524,0.9997435636221663,8.004764472606595,7.590516465043237,6.788908756015814
23.5053702969577,9.475533146463544e-05,0.2545716543672161,9.475533146463544e-05,4.674575972588923,3.099990051558327,1.5079325723123116,27815.00671321749,0.9999729948879756,0.5068735588451395,0.37671254863962533,0.15883904985961345,67321,0.7534250972792507,11.967602006021089,6.608030635399699,True,0.9997758249781606,5.711291498418144e-06,0.9998904790725803,180577.8177882492,0.9999052446685354,6.03651151476077,6.608030635399699,6.511919607544269
23.50558972687716,6.8147695209686e-05,0.24672337211456644,6.8147695209686e-05,4.5330020770633785,3.0436289474568614,1.4893412289467742,51250.73532154927,0.9999256426540188,0.4026277296379504,0.3506518435431644,0.13853367493290664,909611,0.7013036870863288,11.598756721913288,7.334159591144985,True,0.9997510603821795,2.703546126108388e-06,0.998659049847988,12475.779187522556,0.9999318523047903,6.4104346363698355,7.334159591144985,5.209478762757194
