A2,Co,Co_med,Co_rel,Cu,Cu_med,E,Eextra,Eg,Eg0,Em,Go1,Gu1,KU,Kg,Ko,R,a,base,beta,clear,d0,direction,duty,frac,g19,g6,g66,gam,gcap,gm,gp,gu6,index,lag,m,minq,mu,nphase,om,omega,sr,srest,strict,throat_class,u1,ua
0.6923616834626418,inf,inf,inf,inf,inf,2.230334009483139,0.0642971751411563,0.1687873430600903,0.10449016791893401,2.05292735478558,4.785085737165072e-05,3.097679994410165e-05,0.5737186574710678,0.2977112443203568,0.14736114526755986,0.7856260678638289,0.27937772446600845,0.6303215493100711,0.2256061439961195,0.02909103110432625,0.1530633901915327,L_CCW_R_CW,0.12994384765625,0.004198546829909268,63098.182385808504,38584.604505949326,inf,1.02646367739279,12.566370614359172,1.6153418682515621,13172.628118540373,380762.93701845536,498571,-0.10285090226680038,0.5919229263649801,0.6260531598499962,1205.4663881304234,16384,2.0001564221456647,1.1839384425841704,0.5478725638706237,0.03438435956135823,True,PARALLEL_AT_THROAT,0.0006859030265763462,5.61158839729915e-05
0.6923616834626418,inf,inf,inf,inf,inf,2.230334009483139,0.0642971751411563,0.1687873430600903,0.10449016791893401,2.05292735478558,4.785085737165083e-05,3.097679994410173e-05,0.5737186574710679,0.2977112443203568,0.14736114526755986,0.7856260678638289,0.27937772446600845,0.6303215493100711,0.2256061439961195,0.02909103110432625,0.1530633901915327,L_CW_R_CCW,0.12994384765625,0.004198546829909282,63098.182385808504,38584.60450594929,inf,1.02646367739279,12.566370614359172,1.6153418682515621,13172.62811854034,380762.9370184572,498571,-0.10285090226680038,0.5919229263649801,0.6260531598499953,1205.4663881304205,16384,2.0001564221456647,1.1839384425841704,0.5478725638706237,0.03438435956135823,True,PARALLEL_AT_THROAT_REVERSED,0.0006859030265763484,5.611588397299162e-05
0.6002718849060883,inf,inf,inf,inf,inf,2.03686541160618,0.012694282775490201,0.023644699979684995,0.010950417204194794,2.005482703065365,4.5010307145984845e-05,2.836303199841419e-05,0.6070591248766152,0.34326429324835805,0.18843369739146226,0.6820118339952905,0.26660171510669345,0.6927680966947626,0.0738934378977865,0.006532176397740841,0.1413160993876056,L_CW_R_CCW,0.138427734375,0.003858426975861016,63037.31937008497,41185.604141409196,inf,1.0027413515326824,12.566370614359172,2.1592510621994734,15391.321246661635,344329.02348436916,510483,-0.014033508673310269,3.254972442026852,0.5314044794993665,1377.4476977136617,16384,1.5059442496858537,4.901807031956259,0.5300644796341658,0.3956014665346401,True,PARALLEL_AT_THROAT_REVERSED,0.0006157711560956277,5.3759643097147026e-05
0.6002718849060883,inf,inf,inf,inf,inf,2.03686541160618,0.012694282775490201,0.023644699979684995,0.010950417204194794,2.005482703065365,4.501030714598481e-05,2.8363031998414165e-05,0.6070591248766151,0.34326429324835805,0.18843369739146226,0.6820118339952905,0.26660171510669345,0.6927680966947626,0.0738934378977865,0.006532176397740841,0.1413160993876056,L_CCW_R_CW,0.138427734375,0.003858426975861018,63037.31937008523,41185.60414140928,inf,1.0027413515326824,12.566370614359172,2.1592510621994734,15391.321246661648,344329.02348437475,510483,-0.014033508673310269,3.254972442026852,0.5314044794993663,1377.4476977136628,16384,1.5059442496858537,4.901807031956259,0.5300644796341658,0.3956014665346401,True,PARALLEL_AT_THROAT,0.000615771156095628,5.3759643097147e-05
0.5483441702190932,inf,inf,inf,inf,inf,2.0934916623269513,0.014581079999318972,0.06236187388037631,0.04778079388105734,2.024033079617436,3.4732595547965874e-05,2.5611418545898646e-05,0.5420081170649902,0.17679731435067333,0.04673218856880673,1.3650863334682626,0.30858300590673077,0.36042150841749715,0.15364480394870042,0.02952015269547701,0.19060844959275908,L_CCW_R_CW,0.099365234375,0.00350622176119791,92483.78070668137,41582.33185917096,inf,1.012016539808718,12.566370614359172,1.3051661308854818,10377.03928345215,268247.8315109889,181281,0.030381192080676578,2.9610408860992634,0.6331380848202828,1029.0924096659717,16384,1.0359330805949867,3.067440206904519,0.6176893929485232,0.15035175598619563,True,PARALLEL_AT_THROAT,0.0005647381449206904,3.506388413972104e-05
0.5483441702190932,inf,inf,inf,inf,inf,2.0934916623269513,0.014581079999318972,0.06236187388037631,0.04778079388105734,2.024033079617436,3.473259554796579e-05,2.5611418545898585e-05,0.5420081170649902,0.17679731435067333,0.04673218856880673,1.3650863334682626,0.30858300590673077,0.36042150841749715,0.15364480394870042,0.02952015269547701,0.19060844959275908,L_CW_R_CCW,0.099365234375,0.0035062217611979067,92483.7807066823,41582.331859171194,inf,1.012016539808718,12.566370614359172,1.3051661308854818,10377.039283452175,268247.8315109948,181281,0.030381192080676578,2.9610408860992634,0.633138084820283,1029.0924096659742,16384,1.0359330805949867,3.067440206904519,0.6176893929485232,0.15035175598619563,True,PARALLEL_AT_THROAT_REVERSED,0.0005647381449206899,3.5063884139720955e-05
0.9345653380030026,inf,inf,inf,inf,inf,2.447155800997392,0.10860061495056927,0.32656865077118796,0.2179680358206187,2.1119511959139516,4.514556804130581e-05,3.128290021586888e-05,0.6158954148589774,0.25401523840717344,0.09365208012758791,1.007801863566804,0.2082563270998027,0.5640539976322321,0.3212583809345961,0.05402371413074434,0.11227329439368085,L_CCW_R_CW,0.0997314453125,0.004089088009685406,76360.53252872665,41673.57080875795,inf,1.0559755979569758,12.566370614359172,1.498241012915969,12494.116745106685,310036.24278657243,391643,-0.01242610188201071,0.64844822529805,0.5426399890902864,1177.093704770879,16384,1.6545860134065151,1.0729133639964303,0.539111084677279,0.014747709887312015,True,PARALLEL_AT_THROAT,0.0006872274085553769,4.322273262187824e-05
0.9345653380030026,inf,inf,inf,inf,inf,2.4471558009973924,0.10860061495056927,0.32656865077118796,0.2179680358206187,2.1119511959139516,4.5145568041305815e-05,3.128290021586888e-05,0.6158954148589774,0.25401523840717344,0.09365208012758791,1.007801863566804,0.2082563270998027,0.5640539976322321,0.3212583809345961,0.05402371413074434,0.11227329439368085,L_CW_R_CCW,0.0997314453125,0.00408908800968542,76360.53252872765,41673.57080875819,inf,1.0559755979569758,12.566370614359172,1.498241012915969,12494.116745106683,310036.242786587,391643,-0.01242610188201071,0.64844822529805,0.5426399890902853,1177.0937047708787,16384,1.6545860134065151,1.0729133639964303,0.539111084677279,0.014747709887312015,True,PARALLEL_AT_THROAT_REVERSED,0.0006872274085553793,4.3222732621878244e-05
0.5627017038045292,inf,inf,inf,inf,inf,3.5142678716136415,0.7088518882762918,1.2284827189231908,0.5196308306468991,2.2766208224065663,5.3736959451065446e-05,3.562827489814821e-05,0.571363308944271,0.2733953040167681,0.1219479318518394,0.8716469363852706,0.30123972574215235,0.8162142193709048,0.4777515486255289,0.007297606347128749,0.15956178054716846,L_CW_R_CCW,0.12994384765625,0.00402540914749125,64752.727722017575,42269.886384469995,inf,1.1383104112032831,12.566370614359172,2.3641451708972454,15189.06591866581,204586.235862765,135979,0.052804402448236976,2.0205455484516515,0.5532136167867622,1429.3020039122275,16384,1.9003971102647483,3.8398389214358195,0.5296837266534566,0.36282727166348555,True,PARALLEL_AT_THROAT_REVERSED,0.0007292742324034808,5.978540364898699e-05
0.5627017038045292,inf,inf,inf,inf,inf,3.5142678716136415,0.7088518882762918,1.2284827189231908,0.5196308306468991,2.2766208224065663,5.3736959451065446e-05,3.562827489814821e-05,0.571363308944271,0.2733953040167681,0.1219479318518394,0.8716469363852706,0.30123972574215235,0.8162142193709048,0.4777515486255289,0.007297606347128749,0.15956178054716846,L_CCW_R_CW,0.12994384765625,0.004025409147491252,64752.72772201764,42269.886384470024,inf,1.1383104112032831,12.566370614359172,2.3641451708972454,15189.06591866581,204586.23586276558,135979,0.052804402448236976,2.0205455484516515,0.5532136167867621,1429.3020039122275,16384,1.9003971102647483,3.8398389214358195,0.5296837266534566,0.36282727166348555,True,PARALLEL_AT_THROAT,0.0007292742324034811,5.978540364898698e-05
