E_over_QmX,initial_transition_x,inventory_GJ,inventory_J,omega,on_survivor,optimizer_iterations,optimizer_success,projected_gradient_max,u0_final,u_seed_factor,z0_final
0.5560273149755243,206.48164006305123,126.08845554490567,126088455544.90567,0.3515092920883869,False,2200,False,411.58042532136295,1.921783930379158,0.85,6.063178019773925e-07
0.5605065048019082,217.52383851942133,130.72769050705065,130727690507.05066,0.3398059312541963,False,2200,False,403.9735801699616,2.2147853961641366,1.0,2.8204101144605074e-07
0.5776266187330226,227.1637514040674,136.69994469735252,136699944697.35252,0.32782013643637886,False,2200,False,458.317226459881,2.5395848538286803,1.15,1.4471727755596523e-07
