A2,A_actual_outer,A_actual_uniform,A_teacher_ceiling,C_actual_outer,C_actual_outer_medium,C_actual_uniform,C_teacher_ceiling,C_teacher_ceiling_medium,Eextra,Eg,Eg0,Em,KU,Kg,Ko,R,Uavg,Upeak,V,actual_medium_high_relerr,ax,ay,ay_ratio,az,az_ratio,baseline_actual,baseline_teacher,beta,cancellation_actual,ceiling_medium_high_relerr,clearance,core_gap_factor,cycle_participation,d0,direction_class,exponent,exponent_index,g006d_actual,g006d_teacher,g19_actual,g66_actual,gain_outer_per_g,gain_uniform_per_g,gamma,gcap,gpos_actual,guide_multiplier,index,inventory,lag,loose,m,nphase,omega,omega_ratio,overlap_duty,peak_participation,srest,strict,u1,ua
0.32690314280864124,-0.22006109869056825,-0.2200688696198142,-0.032575291410027366,inf,inf,inf,inf,inf,0.15368971134691933,0.4095225956478035,0.2558328843008842,2.1320029213654554,0.45173143546662675,0.09629577467757378,0.014269956946317355,2.117697526685982,4.736880082924622e-05,0.000874554228887854,0.2778702197509658,inf,0.7901092315100539,0.9554822749380871,1.2093040263711043,0.3680715360220304,0.4658489248614061,0.22010254274186125,0.03261673546132036,0.3464051067829132,1.0003889460976474,inf,0.08402386754751207,1.020576498704031,1.8631529067769072e-05,0.6432838932417214,PARALLEL_AT_THROAT,4.0,5,941971.4182994651,403262.9036058529,inf,inf,3.298012812516884e-06,2.6796219115628493e-06,1.0660014606827277,12.566370614359172,66737.92833869849,1.6007425971329212,452527,2.5424000712421466,0.06566955260932444,True,0.48132807905140007,16384,0.7904483542145193,1.6422236487269402,0.08984375,0.00034398765118841853,0.036637194263551436,True,6.959481426471141e-05,3.7694894001550034e-06
0.3615280384182021,-0.4921989301237146,-0.49220330038807425,-0.17524427341847457,inf,inf,inf,inf,inf,0.030892816309272826,0.07642126154511669,0.045528445235843866,2.0228937708800836,0.6381272202210305,0.23966199179728404,0.08533502390185237,0.9351507085798566,1.41591078322121e-05,0.00018485701340289435,0.09371368222464116,inf,0.6997126142651531,0.6411865118272978,0.9163569424865663,0.20888099205377292,0.29852397655163376,0.49221458421234754,0.17525992750710753,0.15002197250723837,1.0000734281329666,inf,0.026247792690992356,1.0250577805563807,6.744038379539131e-06,0.57218705450487,PARALLEL_AT_THROAT,4.0,5,934156.1051448601,424718.8087472721,1272694.454504606,inf,1.245712792768487e-06,8.979382050362303e-07,1.0114468854400418,12.566370614359172,395126.8599549692,1.6785387936979532,175393,2.099499889438603,0.22751484252512455,True,0.25569479347648977,16384,0.4576599035967303,1.789867902174592,0.127197265625,8.804811771260645e-05,0.00474574354929654,True,1.4710453724137691e-05,1.1267460006338633e-06
0.44983568349860265,-0.3028409360033574,-0.30285088373764557,-0.11134449525523077,inf,inf,inf,inf,inf,0.0006454097611454613,0.0017244327378329793,0.001079022976687518,2.000539584256504,0.3957729976790508,0.1513484730827318,0.05565694965007224,1.15352947399367,5.197813730720551e-05,0.0007142086082734597,0.18787535121140736,inf,0.8449181640180957,0.5462954666832415,0.646566129061869,0.4070310705409748,0.48174022985290843,0.302876293200647,0.11137985245252044,0.023224253952503205,1.000271714167673,inf,0.1642173770815134,1.097685624146834,2.595042554272776e-05,0.7398822374487437,PARALLEL_AT_THROAT,4.0,5,958543.0080005998,485149.31540330464,inf,inf,2.8136363612630695e-06,2.0220208189942488e-06,1.000269792128252,12.566370614359172,107645.85550944573,1.5981427412480116,57969,2.0029782256026105,-0.019138387590646733,True,0.36778262330542,16384,1.0151976185433584,2.760319694876671,0.12127685546875,0.00035657332623203374,0.06449352071508441,True,5.683491520275213e-05,4.136288742575508e-06
0.6623856095182571,-0.3356810318434663,-0.33568716124703063,-0.0970482516092068,inf,inf,inf,inf,inf,0.0052841171526583144,0.012044187075687631,0.006760069923029317,2.0033828911185605,0.5048522482853492,0.1671280427673978,0.04832647971507213,1.272465803258859,2.5796813639511246e-05,0.0004272912590033696,0.1494597122967855,inf,0.7964181356819231,0.5718033417977424,0.7179687606035526,0.3281982883205064,0.41209293663245217,0.3357045856638132,0.09707180542955368,0.058088961690664284,1.0001551899348375,inf,0.06165759228169918,1.1270851558074355,1.2796962930664463e-05,0.5171974019841479,PARALLEL_AT_THROAT,8.0,7,972496.3836743449,421438.42340342706,4956828.274548661,inf,1.8743534684525375e-06,1.3865910307218602e-06,1.0016914455592802,12.566370614359172,179104.2038303321,1.781666049733758,378841,2.0158543694532516,0.05847857110202315,True,0.07870956889260515,16384,0.11877711186534017,1.5090555511415005,0.100830078125,0.00021196534108724397,0.00033896391373570853,True,3.40027580051728e-05,2.052845203374321e-06
0.291446775042258,-0.43049048395388906,-0.43049388290979373,-0.12273852558936156,inf,inf,inf,inf,inf,0.15071795311996777,0.5319602817724394,0.3812423286524716,2.1996847343232355,0.596365279031814,0.1831620647507774,0.052226221285033333,1.150096524287882,1.2979470764961956e-05,0.00018042354638241496,0.045146775703334474,inf,0.6859812284823176,0.3949186595620725,0.575698930473361,0.1666505891705161,0.24293753568041232,0.43050460922787326,0.12275265086334576,0.41631334871053693,1.0000719226648946,inf,0.10703019183129073,1.0075124392751604,4.751207956633795e-06,0.7480787229115798,PARALLEL_AT_THROAT,2.0,2,1059814.2017212084,462772.7570106431,1550232.0443100266,inf,1.1240535885561175e-06,8.535732717640402e-07,1.0998423671616178,12.566370614359172,382992.95835251955,1.3953337334096432,472177,2.731825439642057,0.08506967406719923,True,0.4391897400660131,16384,0.44481260754059443,1.0128028206527233,0.11895751953125,6.604504949849772e-05,0.0024777779543355065,True,1.4357649628465596e-05,1.0328734654802197e-06
0.39896671260304195,-0.30655782539113263,-0.3065610064571705,-0.07670205576637354,inf,inf,inf,inf,inf,0.07420288467319822,0.2711079270405087,0.19690504236731046,2.1008742796869475,0.508543245974233,0.14094767613561554,0.03527061171184505,1.377400572416943,1.5050881925956524e-05,0.0002246000631425806,0.12398981728974724,inf,0.8473898011415375,0.4332829901150716,0.5113148512424701,0.3377000675910684,0.39851797500529884,0.3065720717322068,0.07671630210744768,0.3061458571255207,1.0000998705459845,inf,0.03980025891214609,1.1123096144292504,6.344675296804807e-06,0.8562251491515643,PARALLEL_AT_THROAT,3.0,4,1082516.137084204,471332.09758537397,2207667.21761359,inf,1.1336878014611789e-06,8.805466093485697e-07,1.0504371398434738,12.566370614359172,270420.1909353479,1.3768460359424353,207289,2.3722068067905986,0.10340248802676794,True,0.4809225491274277,16384,0.9147387792053009,1.9020500928163528,0.1114501953125,9.467979878467936e-05,0.0407608918851374,True,1.7873105133946758e-05,1.1977111282042234e-06
0.41232107735236395,-0.4879114361614784,-0.48792222107491395,-0.2422379620620904,inf,inf,inf,inf,inf,0.004339927617680741,0.007112192721341023,0.002772265103660282,2.001386612892635,0.49378278863433894,0.24327557541784975,0.12078954896437244,0.7760719887059051,4.4025076769213476e-05,0.0006206403861574999,0.09932149499375509,inf,0.4790613914248926,0.5195735477855945,1.0845656884187742,0.3990295367430355,0.8329402950970125,0.4879442782735002,0.24227080417411212,0.03721790164709091,1.0001782194354614,inf,0.015304652974009514,1.044512163149193,2.1912622894005154e-05,0.541613308477925,PARALLEL_AT_THROAT,2.0,2,1102094.9717530876,629638.6679365807,29125395.859573092,inf,2.6134922349185094e-06,1.755256092876276e-06,1.0006933064463175,12.566370614359172,186702.01952550077,2.565480737015605,129029,2.0091194460001334,0.11804981939494608,True,0.054735544187340175,16384,0.10871260470820276,1.9861427582800388,0.11749267578125,0.00030891164156173254,0.0007847902617305961,True,4.9388992669714415e-05,3.5034042939102474e-06
0.27588601256478057,-0.19565794077548979,-0.19566025482160315,-0.029004330308914923,inf,inf,inf,inf,inf,0.007449797552040824,0.05425726588787252,0.046807468335831694,2.0235406631737782,0.48952814503147124,0.09634281737979353,0.014287478524574324,2.018072346512462,1.4100521341149998e-05,0.00024084843173770423,0.37938607819912495,inf,1.0227437384582192,0.9720886021160078,0.9504713307572298,0.38160030210694085,0.3731142883184025,0.1956713430578103,0.02901773259123545,0.1520903320610523,1.0001411157048625,inf,0.008150449581444263,1.1413873878773302,6.7854948107169584e-06,0.9312577000872768,PARALLEL_AT_THROAT,4.0,5,1116636.7509180831,460796.0205683357,5060602.445876854,inf,1.0665197400123911e-06,8.823738012699478e-07,1.0117703315868891,12.566370614359172,183467.15556857572,1.1591583099216223,464879,2.078038777493388,0.12328736651688815,True,0.07276979746525615,16384,0.08157551924524777,1.1210079193115234,0.09759521484375,0.0001159017985353599,0.0003323396691007011,True,1.916610922349328e-05,1.1220838358083919e-06
0.10213096855545828,-0.16668770361331645,-0.1666893589536638,-0.020583471879333303,inf,inf,inf,inf,inf,0.007847299522920098,0.22551643920774872,0.21766913968482862,2.1117936217435718,0.4680001409982085,0.07864478730365497,0.009716021932072404,2.3111998436852446,1.2007616402367467e-05,0.00018978291276420219,0.4356564220485661,inf,1.1169865356266622,1.4672317127918708,1.3135625775190842,0.2658260126847754,0.23798497493583415,0.16669870941312653,0.02059447767914339,0.3210500141978264,1.000134852566747,inf,0.13888114504516125,1.0378199950791895,5.136948536654387e-06,1.1408663639613916,PARALLEL_AT_THROAT,2.5,3,1127820.915867814,507819.40650913486,3492191.6540400456,inf,8.758137212275248e-07,7.440859218380967e-07,1.0558968108717859,12.566370614359172,190335.8047182506,1.0360515024513006,4127,2.3374998438640846,0.024450843594968297,True,0.20063983682509515,16384,0.5152736840303509,2.56815242767334,0.1048583984375,8.119055633838033e-05,0.015594513774500817,True,1.5102444340400368e-05,9.555357525940516e-07
0.5677160156134027,-0.28925030545311,-0.2892533951108328,-0.046119260494198185,inf,inf,inf,inf,inf,0.004269070531047951,0.007506105329610292,0.003237034798562341,2.001619172298817,0.6352592030493764,0.1442083890902342,0.022999719650152302,1.7270220831387286,1.2745201053218855e-05,0.0002723895202544528,0.09768584156304856,inf,0.6419872146326829,0.675967279440768,1.0529295039427333,0.22510211164166213,0.35063332494940064,0.2892659121935353,0.04613486723462351,0.04021452635526657,1.000111965396214,inf,0.007877901941537858,1.112456614151597,6.342796780143668e-06,0.4114981861012212,PARALLEL_AT_THROAT,8.0,7,1158720.2409221346,406318.34874586796,3800628.0466500116,inf,1.2419449421213748e-06,9.960777925974282e-07,1.0008095861494084,12.566370614359172,232913.63600985258,2.3188213277608156,196393,2.0093976671486815,-0.004694114811718442,True,0.742861912590221,16384,2.0309968967439755,2.734016729518771,0.07806396484375,0.0001355577966012926,0.06637871496906907,True,2.1676069297463056e-05,1.0142308741599058e-06
