E_over_QmX,I_E,I_Q,Q_rel_residual,Q_residual,branch,nodes,omega,profile_distance_from_previous,y0
0.5998052164965213,4040.956374995233,6737.114422909774,0.021669664174426843,142.89453055955437,low_decisive,0,0.491897436,0.00463230103730063,8.182739792627238
0.600928180787459,4006.632367282558,6667.406348013583,0.0110985767623954,73.18645566336363,low_decisive,0,0.492897436,0.004625874946687445,8.154279896844805
0.6020506346876993,3972.648331987602,6598.528600585775,0.0006534068177729996,4.308708235555969,low_decisive,0,0.493897436,0.004619485268679463,8.12594415667991
0.6031725769148885,3939.0003282106704,6530.469850532493,0.009667563845069947,-63.750041817726014,low_decisive,0,0.494897436,0.004613136231768082,8.09773175606458
0.6042940068200747,3905.6844394990435,6463.2188891821,0.019866034998330933,-131.0010031681195,low_decisive,0,0.495897436,,8.069641845363638
0.6054149211879111,3872.696914701866,6396.764894897335,0.02994364772123339,-197.45499745288453,low_decisive,0,0.496897436,0.004586632145180871,8.041673743033776
0.606535320636128,3840.0338838602884,6331.096892812277,0.03990206632981479,-263.12299953794263,low_decisive,0,0.497897436,0.004580406805721456,8.013826532093562
0.6076552032159799,3807.6916407491817,6266.204289204133,0.04974289734053436,-328.0156031460865,low_decisive,0,0.498897436,0.00457421253154626,7.986099463514223
