x0,q,kappa,r0_over_h,old_C,old_eta,old_tau,required_P_over_old_E_line,same_energy_DEC_pass,outer_energy_multiplier_to_DEC_support,minimum_DEC_support_active_over_new_E,minimum_support_active_over_old_outer_E,wall_outward,minimum_support_inward,corrected_initial_outward,corrected_initial_outward_yes,corrected_energy,corrected_C,corrected_beats_006D,corrected_ge10x_vs_006D,old_stage_impulse,minimum_support_stage_impulse,corrected_stage_impulse,corrected_eta,corrected_positive_stage_impulse
0.3,0.004754679577383345,1.4,0.0019969654225010045,1.0772331503378705,0.0015892065292663947,0.3017104330136739,210.3191148267309,False,210.31911482673095,2.0,420.6382296534618,0.26497273681919625,0.9938311996181188,-0.7288584627989225,False,0.8482353857260665,inf,False,False,0.0004536190052635488,0.2998492415792816,-0.2993956225740181,-0.3529629011146989,False
0.3,0.005334838230116771,1.01,0.0016164559837253817,1.0784638072795507,0.007390218781870591,0.3079709066463495,187.44710839678294,False,187.44710839678294,2.0,374.8942167935659,0.2649770563022046,0.9938311996181188,-0.7288541433159142,False,0.8482380626810377,inf,False,False,0.0021118892601062617,0.3060710955998212,-0.30395920633971496,-0.3583418614568968,False
0.3,0.005334838230116771,1.05,0.001680474042486783,1.0784664331199854,0.004998337840257231,0.3053913083836387,187.44710839678294,False,187.44710839678294,2.0,374.8942167935659,0.2649763932307485,0.9938311996181188,-0.7288548063873703,False,0.8482380433681982,inf,False,False,0.0014283657360353239,0.30350741036385853,-0.3020790446278232,-0.35612531999663977,False
0.3,0.005334838230116771,1.1,0.0017604966159385344,1.0784697261607932,0.003960204510485921,0.30427158701363777,187.44710839678294,False,187.44710839678294,2.0,374.8942167935659,0.26497552818031905,0.9938311996181188,-0.7288556714377998,False,0.8482379830155745,inf,False,False,0.001131700060421112,0.3023945963314725,-0.30126289627105135,-0.35516317625866073,False
0.3,0.005334838230116771,1.2,0.0019205417628420374,1.0784763480487025,0.0029010684730945736,0.303128818969467,187.44710839678294,False,187.44710839678294,2.0,374.8942167935659,0.264973677375946,0.9938311996181188,-0.7288575222421728,False,0.8482377416050797,inf,False,False,0.0008290320825782989,0.30125887779524896,-0.3004298457126707,-0.3541811817335334,False
0.3,0.005334838230116771,1.4,0.0022406320566490437,1.0784897350893152,0.001779623600608703,0.30191727610641717,187.44710839678294,False,187.44710839678294,2.0,374.8942167935659,0.26496949295470124,0.9938311996181188,-0.7288617066634175,False,0.8482367759631002,inf,False,False,0.0005085574808299381,0.3000548086982754,-0.29954625121744544,-0.3531399011524068,False
0.3,0.005985786944906639,1.01,0.0018136934443067116,1.0798695191776617,0.008279072048512647,0.3089412350436818,167.06241120909075,False,167.06241120909078,2.0,334.1248224181815,0.2649749308546547,0.9938311996181188,-0.7288562687634641,False,0.8482401460497399,inf,False,False,0.0023689600252299603,0.3070354382349655,-0.3046664782097355,-0.35917479221959653,False
0.3,0.005985786944906639,1.05,0.0018855228876455913,1.0798728293684423,0.00559877430455035,0.3060468114457573,167.06241120909075,False,167.06241120909078,2.0,334.1248224181815,0.26497409609803035,0.9938311996181188,-0.7288571035200885,False,0.8482401217363154,inf,False,False,0.0016020239119860571,0.3041588697584372,-0.30255684584645115,-0.3566877327461577,False
0.3,0.005985786944906639,1.1,0.001975309691819191,1.0798769808757984,0.00443549883607374,0.30479045923393894,167.06241120909075,False,167.06241120909078,2.0,334.1248224181815,0.26497300706531496,0.9938311996181188,-0.7288581925528039,False,0.8482400457568637,inf,False,False,0.0012691658787489374,0.30291026773262286,-0.30164110185387394,-0.3556081835121649,False
0.3,0.005985786944906639,1.2,0.00215488330016639,1.079885329795355,0.003248741767158909,0.3035082509581182,167.06241120909075,False,167.06241120909078,2.0,334.1248224181815,0.26497067704373034,0.9938311996181188,-0.7288605225743885,False,0.848239741839057,inf,False,False,0.0009295882994758142,0.30163596914370366,-0.30070638084422785,-0.3545063571205358,False
0.3,0.005985786944906639,1.4,0.0025140305168607877,1.079902211316903,0.0019923656178693168,0.30214887700250004,167.06241120909075,False,167.06241120909078,2.0,334.1248224181815,0.2649654091783986,0.9938311996181188,-0.7288657904397202,False,0.8482385261678305,inf,False,False,0.0005700889854401565,0.30028498089466205,-0.2997148919092219,-0.3533379853226815,False
0.3,0.006716163415705023,1.01,0.002034997514958622,1.0814490447753797,0.009273036058656432,0.3100293519932831,148.89453071698762,False,148.89453071698765,2.0,297.78906143397523,0.26497225507778976,0.9938311996181188,-0.7288589445403291,False,0.848242768855541,inf,False,False,0.002657225501920456,0.30811684280831253,-0.3054596173063921,-0.3601087194866651,False
0.3,0.006716163415705023,1.05,0.002115591475947082,1.081453218362966,0.006270033010842447,0.3067816922579399,148.89453071698762,False,148.89453071698765,2.0,297.78906143397523,0.26497120418286135,0.9938311996181188,-0.7288599954352575,False,0.848242738246753,inf,False,False,0.0017967027982250805,0.30488921723758494,-0.30309251443935986,-0.3573181363931589,False
0.3,0.006716163415705023,1.1,0.0022163339271826575,1.0814584530328546,0.004966740430886829,0.3053720379533358,148.89453071698762,False,148.89453071698765,2.0,297.78906143397523,0.2649698331738853,0.9938311996181188,-0.7288613664442336,False,0.8482426425942906,inf,False,False,0.0014232386713159823,0.30348825880899344,-0.30206502013767744,-0.356106855479268,False
0.3,0.006716163415705023,1.2,0.002417818829653808,1.0814689813375427,0.0036372056863643466,0.3039333752424275,148.89453071698762,False,148.89453071698765,2.0,297.78906143397523,0.2649668998553699,0.9938311996181188,-0.7288642997627489,False,0.8482422599844406,inf,False,False,0.0010422539588144444,0.30205847092116556,-0.3010162169623511,-0.3548705731401223,False
0.3,0.006716163415705023,1.4,0.0028207886345961095,1.0814902739069119,0.002229924496366654,0.3024081320897154,148.89453071698762,False,148.89453071698765,2.0,297.78906143397523,0.2649602680199588,0.9938311996181188,-0.7288709315981601,False,0.8482407295450411,inf,False,False,0.000638989219109258,0.3005426366889964,-0.2999036474698871,-0.35355959343138615,False
0.3,0.007535659294528742,1.01,0.002283304766242209,1.0832241923889574,0.010384081669399562,0.3112494733260328,132.70239018449905,False,132.70239018449908,2.0,265.4047803689981,0.26496888647915867,0.9938311996181188,-0.7288623131389602,False,0.8482460707724142,inf,False,False,0.002980446473351571,0.30932943745611885,-0.3063489909827673,-0.3611558031784402,False
0.3,0.007535659294528742,1.05,0.0023737326777765536,1.0832294555509863,0.007020131499893598,0.30760547962769486,132.70239018449905,False,132.70239018449908,2.0,265.4047803689981,0.26496756348304196,0.9938311996181188,-0.7288636361350769,False,0.8482460322382332,inf,False,False,0.0020149228432909602,0.3057079228274988,-0.30369299998420785,-0.35802466317804654,False
0.3,0.007535659294528742,1.1,0.002486767567194485,1.0832360572669264,0.0055602329044326495,0.3060238177658224,132.70239018449905,False,132.70239018449908,2.0,265.4047803689981,0.2649658374881486,0.9938311996181188,-0.7288653621299702,False,0.8482459118189176,inf,False,False,0.0015959011014158168,0.30413601792192385,-0.302540116820508,-0.35666557610842203,False
0.3,0.007535659294528742,1.2,0.0027128373460303472,1.0832493365983904,0.0040710209284558,0.3044096103635855,132.70239018449905,False,132.70239018449908,2.0,265.4047803689981,0.2649621446666436,0.9938311996181188,-0.7288690549514752,False,0.8482454301416547,inf,False,False,0.0011684647014099103,0.3025317682429263,-0.3013633035415164,-0.355278428663258,False
0.3,0.007535659294528742,1.4,0.003164976903702071,1.083276199019325,0.002495037465887542,0.3026982589199432,132.70239018449905,False,132.70239018449908,2.0,265.4047803689981,0.26495379570289707,0.9938311996181188,-0.7288774039152217,False,0.8482435034326035,inf,False,False,0.0007161210144977018,0.30083097378472307,-0.30011485277022537,-0.35380742859302167,False
