branch,x0,ratio,kappa,C_initial,gain_vs_006D,eta_J,tau,support_margin,chi_max_gain10,label
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,0.3981071705534972,,3.5214014836131384,6.6994878059297065,-0.0824541801737642,0.08255770008750268,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,0.5248074602497725,,2.9133327293894196,8.097800179587917,-0.08029609268660423,0.08039517118979035,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,0.6918309709189364,,2.4520654083593736,9.621108074369698,-0.07803804158397108,0.07813244538523538,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,0.9120108393559097,,2.1021583625321933,11.222554266002739,-0.07575609220238617,0.07584573473645642,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,1.2022644346174132,,1.8367267242229857,12.844363828391103,-0.0735286635856649,0.07361361227810752,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,1.5848931924611134,,1.6353762356983637,14.42578520114948,-0.07142630148231789,0.07150676612094752,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,2.0892961308540388,,1.4826362703824145,15.911917690482541,-0.06950369251077167,0.06957999837735312,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,2.7542287033381663,,1.3667711578829997,17.260816606483086,-0.06779557598263096,0.06786812830877474,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,3.630780547701014,,1.2788784818127104,18.447089879727876,-0.06631672712376588,0.06638597390749702,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,4.786300923226383,,1.2122050687364847,19.461712302390527,-0.06506499621564105,0.0651313949690637,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,6.30957344480193,,1.1616281127262023,20.309069693468736,-0.06402589895497338,0.06408989062553475,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,8.317637711026709,,1.1232615680835645,21.00275391732615,-0.06317740252305623,0.06323939360754022,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,10.964781961431852,,1.0941575676863036,21.561415828924503,-0.06249402794208196,0.0625543802180939,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,14.45439770745928,,1.0720799256413007,22.005436101358672,-0.061949891446627936,0.062008917885564035,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,19.054607179632463,,1.0553323214764403,22.35465153407193,-0.06152067213173811,0.06157863729023042,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,25.118864315095795,,1.0426279645215117,22.627041573813695,-0.06118468733112095,0.06124181062880866,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
FREE_OUTER_EDGE_COLLAPSE,0.06011322173087065,33.11311214825911,,1.032990724230337,22.838139535886604,-0.06092331902326408,0.06097977960964933,,,PHYSICALLY_MOTIVATED_DENSE_SCAN
