A,A_medium,A_point,C,C_medium,C_point,D,baseline_active,beats_006D,beats_024D_scalar,beta_orbit,beta_spin,curvature_concentration,curvature_norm,d_point,f,family,gap,guide_orbit_factor,guide_spin_factor,index,interaction_duty,interaction_kernel,inventory,k_avg,k_max,k_min,major,medium_high_relerr,min_payload_distance,minor,minor_ratio,mobile_active_ratio,mobile_energy,mode,nphase,overhead,overhead_active_ratio,p,payload_clear,phase,q_scalar,q_winding,reset_capacity,reset_duty,reset_kernel,spin_fraction,winding_index
0.03923517721147021,,0.5519057777420584,25.900787716957836,,1.8412961722362302,3.0162219959915118,1.0162219959915118,False,False,0.12736559971794487,0.0,2.674509718731321,2.881587182561296,0.4948098523314077,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.004519985988736153,1.0,1.0,502848,0.4948098523314114,0.37605571722190834,1.0162219959915118,0.2700251350724574,0.708803832572104,0.1551452591098561,0.6972018565207696,,1.146850566839421,0.6319523593335398,0.9064123301208019,1.0162219959915118,1.0,CONTIGUOUS,4096,0.0,0.0,3,True,2.5973118990031017,2.0,1,2.9837780040084882,0.5001901476685935,0.16590507747308683,0.0,4
-0.22875597542287346,,0.5609348160668168,inf,,1.785004804824441,3.001271341872582,1.001271341872582,False,False,0.035655881318263714,0.0,2.473728961490201,4.970522395983519,0.4972891691394635,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.012861429713666439,1.0,1.0,531040,0.0050000000000000565,0.6646345204449075,1.001271341872582,0.23646624994965137,0.665271908541973,0.1307983147592135,0.7774755208993623,,1.1797889697135866,0.714340353581347,0.9187946557532997,1.001271341872582,1.0,CONTIGUOUS,4096,0.0,0.0,5,True,2.758438246310784,2.0,2,2.998728658127418,0.0050042396029035,0.13080048417993104,0.0,8
-0.3129135672374064,,0.5059454049846703,inf,,2.04683525266051,3.035586890844222,1.0355868908442218,False,False,0.188644880249165,0.0,1.3362531487636726,3.615118864162969,0.49159850726833315,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.0007609385065734386,1.0,1.0,545600,0.005000000000000011,0.7150632256840176,1.0355868908442218,0.3102744598422898,0.7158002741202181,0.16144316061843528,0.6871043119201682,,1.141084149178669,0.6113112091620672,0.8896919995360076,1.0355868908442218,1.0,CONTIGUOUS,4096,0.0,0.0,2,True,0.8195732346520558,2.0,3,2.964413109155778,0.005120047002674174,0.16145720212499323,0.0,6
0.02313429265034639,,0.513530151186334,43.24615806917215,,1.94821915415118,3.0004692767753673,1.0004692767753673,False,False,0.021662797034718097,0.0,2.585051234315131,2.8702838137533657,0.49742217826808494,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.004270059987902641,1.0,1.0,561996,0.49742217826808477,0.43769000169969835,1.0004692767753673,0.3216940168176173,0.7525770276795507,0.19286168297229148,0.6019672202594225,,1.1180571686497955,0.531326874836354,0.8826508436910808,1.0004692767753673,1.0,CONTIGUOUS,4096,0.0,0.0,3,True,4.085611577687184,2.0,1,2.9995307232246327,0.4975778217319157,0.20654810458739178,0.0,4
0.05930087343218249,,0.5274555184561686,16.878314179768232,,1.8975984474531977,3.0008987729230467,1.000898772923047,True,False,0.029979541741777214,0.0,2.1255820293767123,2.046565571510274,0.49735095349026137,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.006626516114920378,1.0,1.0,591928,0.49735095349026204,0.2517212581305223,1.000898772923047,0.1733825477175449,0.559282770449403,0.08960507488459904,1.0337479753176557,,1.2688369923311964,0.9000650480292703,0.8706813164521009,1.000898772923047,1.0,CONTIGUOUS,4096,0.0,0.0,2,True,1.4265503454336401,2.0,1,2.9991012270769533,0.4976490465097384,0.09571504467164421,0.0,3
-0.2400656821949174,,0.5407347603617475,inf,,1.865827508433138,3.0089177906489493,1.0089177906489493,False,False,0.09443405449809507,0.0,1.969087299272333,5.441120880575877,0.49602113305071593,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.004015677608549595,1.0,1.0,611152,0.0049999999999998605,0.6604301479708969,1.0089177906489493,0.24580359978513175,0.6617938283909196,0.13332658903693054,0.7932516238420545,,1.1798950147436602,0.6970527997002554,0.8787284875940532,1.0089177906489493,1.0,CONTIGUOUS,4096,0.0,0.0,5,True,0.11232901193708239,2.0,3,2.9910822093510507,0.005029814595603808,0.1333341496354778,0.0,9
-0.17927209643535025,,0.5206243251446394,inf,,1.943837181830531,3.012008920981578,1.012008920981578,False,False,0.10958522245986387,0.0,1.8812215709152573,3.4065443920651797,0.4955085206038883,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.0173220899887383,1.0,1.0,681400,0.00500000000000004,0.5660065617594731,1.012008920981578,0.18418473209913794,0.5666549833560097,0.0929315351285016,0.9987511864187574,,1.2639030316470452,0.882287931065411,0.8833911218959839,1.012008920981578,1.0,CONTIGUOUS,4096,0.0,0.0,3,True,2.441602140472369,2.0,2,2.987991079018422,0.005040190618593008,0.09293388870394297,0.0,7
0.061165869456092425,,0.5577060672209104,16.66956044667753,,1.828217798046739,3.0196081581719194,1.0196081581719194,True,False,0.14002913329703734,0.0,2.2056914926519307,2.0968804313522518,0.49424831376982337,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.008307414595037699,1.0,1.0,686064,0.49424831376982403,0.2856760878240675,1.0196081581719194,0.19698120016976273,0.6110387544362075,0.10277603246828444,0.9165563262003416,,1.2230318279518122,0.8406570756145152,0.9171908496879042,1.0196081581719194,1.0,CONTIGUOUS,4096,0.0,0.0,2,True,0.3177238513422934,2.0,1,2.9803918418280806,0.5007516862301759,0.11011782874455123,0.0,3
0.03350340716425976,,0.5208572375419944,29.856048740212742,,1.9204482248913435,3.0002793572593323,1.000279357259332,False,False,0.016713983945548537,0.0,2.4834219370808492,2.8679573449707463,0.497453673254494,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.007781642954796553,1.0,1.0,777536,0.497453673254496,0.38568914461816106,1.000279357259332,0.2801817371718238,0.7009265697918708,0.16416459159244115,0.694313144350622,,1.1517421719907657,0.5946087894550881,0.8563985779229552,1.000279357259332,1.0,CONTIGUOUS,4096,0.0,0.0,3,True,5.713487831438724,2.0,1,2.9997206427406677,0.4975463267455058,0.17546239898399915,0.0,4
-0.24999596158654142,,0.5023636337773425,inf,,1.990885486403209,3.000148467384088,1.0001484673840881,False,False,0.012184719286393374,0.0,1.21818724566781,2.26644559156712,0.4974753791588054,1.0,IDEAL_KERNEL_ADAPTIVE_DEC_FLOOR,0.03507147403433919,1.0,1.0,820304,0.005000000000000076,0.6323220466451531,1.0001484673840881,0.25759222257884085,0.6325839550408443,0.12337517630651354,0.8046747547479052,,1.2092216071856345,0.736889558231018,0.9157607516366989,1.0001484673840881,1.0,CONTIGUOUS,4096,0.0,0.0,1,True,0.42702363392267123,2.0,2,2.999851532615912,0.0050004949157731494,0.12338023134867969,0.0,5
