QX_relerr,QY_relerr,a0,f0,max_bvp_rms,nodes,omega_x,omega_y,t,u0,y0
0.0,0.0,9.498546031855017,1.0,1.9900594703486115e-05,3448,0.33999999988602536,0.4500000012825411,0.0,2.215821435496763,5.856062545952437
0.0,0.0,9.498546031855017,1.0,1.990059470348611e-05,3448,0.33999999988602536,0.4500000012825411,0.1,2.215821435496763,5.856062545952437
0.0,0.0,9.498546031855017,1.0,1.990059470348611e-05,3448,0.33999999988602536,0.4500000012825411,0.25,2.215821435496763,5.856062545952437
0.0,0.0,9.498546031855017,1.0,1.990059470348611e-05,3448,0.33999999988602536,0.4500000012825411,0.5,2.215821435496763,5.856062545952437
0.0,0.0,9.498546031855017,1.0,1.990059470348611e-05,3448,0.33999999988602536,0.4500000012825411,0.75,2.215821435496763,5.856062545952437
0.0,0.0,9.498546031855017,1.0,1.9900594703486105e-05,3448,0.33999999988602536,0.4500000012825411,1.0,2.215821435496763,5.856062545952437
