transfer,minimum_abs_mu_required,maximum_minimum_eigenvalue,condition_number_at_threshold
1.0,0.6180339887498949,0.3819660112501051,4.236067977499791
10.0,0.9512492197250394,0.0487507802749606,40.024984394500876
100.0,0.9950124999218759,0.004987500078124096,400.0024999843693
1000.0,0.9995001249999922,0.00049987500000781,4000.000250000004
10000.0,0.9999500012500001,4.999874999989107e-05,40000.00002508778
