A,A_point,C,C_point,D,baseline_active,beats_006D,beats_024D_scalar,beta_orbit,beta_spin,curvature_concentration,curvature_norm,d_point,f,family,gap,guide_orbit_factor,guide_spin_factor,index,interaction_duty,interaction_kernel,inventory,k_avg,k_max,k_min,major,min_payload_distance,minor,minor_ratio,mobile_active_ratio,mobile_energy,mode,nphase,overhead,overhead_active_ratio,p,payload_clear,phase,q_scalar,q_winding,reset_capacity,reset_duty,reset_kernel,spin_fraction,winding_index
0.28703757732695184,1.2427989455406399,12.002652084645424,2.7721396033017887,9.902860725430248,3.445212175874911,True,False,0.10082321563363075,0.06695521103683859,1.0000000000000002,1.0,0.5061060985545731,0.984806664288044,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5061060985545731,0.21487859394830527,3.445212175874911,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0061424696340842,3.4241792587563396,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,10.251504859150447,0.48889390144542677,0.06179225244413814,2.4241792587563396,1
0.2563355920045,1.1076190998498758,11.995308909609122,2.7760668004355127,8.84519628493353,3.0748246106215076,True,False,0.04512803508155048,0.10671036683209241,1.0000000000000002,1.0,0.5051911889809474,0.98698515817523,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5051911889809474,0.21511274541626266,3.0748246106215076,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.008320791909755,3.049450765363872,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,9.12297845083398,0.4898088110190525,0.06183494154070388,2.049450765363872,1
0.12403221983207005,0.5367701445948097,12.014239720470377,2.7761469916502857,4.2830290720842985,1.4901528221245697,True,False,0.02518734333012253,0.1498088947562501,1.0000000000000002,1.0,0.5056076496608598,0.9857496190816164,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5056076496608598,0.21500609592570907,1.4901528221245697,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0076951432411445,1.4787734486162663,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,4.4249409723404955,0.4893923503391402,0.06181549118998315,0.47877344861626625,1
0.32878197061354275,1.429173670014027,12.073373784455448,2.777484436001531,11.380794912737032,3.9695076248071484,True,False,0.15724455199576914,0.0039937463169917465,1.0000000000000002,1.0,0.5066955442350608,0.9823839329183102,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5066955442350608,0.2147280170440753,3.9695076248071484,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0062799703635772,3.944734807126224,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,11.809431603697748,0.48830445576493925,0.0617648355293587,2.944734807126224,1
0.23172018497164865,0.9901262693790942,11.869600365565745,2.7778537720984096,7.959233238199257,2.750425992248443,True,False,0.08696743151545525,0.13107740024942904,1.0000000000000002,1.0,0.5019611955293362,0.9963077418506145,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5019611955293362,0.21594366229769338,2.750425992248443,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0136367038042358,2.7134238351136446,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,8.103269348206135,0.4930388044706639,0.06198691102580018,1.7134238351136446,1
0.19382801334726105,0.846542450298422,12.140981865835922,2.779851612060955,6.728545321721554,2.3532623951400993,True,False,0.10858472199179231,0.009419231724925339,1.0000000000000002,1.0,0.5077682314376785,0.9789427695795894,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5077682314376785,0.21445456429530946,2.3532623951400993,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0050866531198193,2.3413527458906174,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,7.012148588422371,0.4872317685623216,0.0617151104405059,1.3413527458906174,1
0.08501167289458073,0.3695255841089159,12.09855882678405,2.783349163654274,2.947509608031559,1.028518725478408,True,False,0.09053482381813227,0.10828652497474105,1.0000000000000002,1.0,0.5061506735172729,0.9832207467406988,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5061506735172729,0.21486719932457832,1.028518725478408,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.00826605245743,1.0200866358354688,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,3.0518278178634666,0.4888493264827272,0.061790178690382495,0.02008663583546877,1
0.2436311627228363,1.0723376491338508,12.288109469151467,2.791813194335752,8.516683515784514,2.9937663976348663,True,False,0.09914682507235556,0.06214388712868094,1.0000000000000002,1.0,0.5087689237054766,0.9744975054636598,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5087689237054766,0.21420011877880002,2.9937663976348667,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0058671115109092,2.9763040896505117,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,8.91144996096718,0.48623107629452345,0.061668912724411246,1.9763040896505117,1
0.22801476098556395,0.9748690020888615,11.946904998364737,2.7942940865721253,7.87023181730141,2.724070687719375,True,False,0.215806353029795,0.04840122959855944,1.0000000000000002,1.0,0.5006409435900464,0.9980699978768826,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5006409435900464,0.21628522174369852,2.7240706877193746,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0188859438066828,2.67357765045017,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,7.970239914081306,0.49435905640995353,0.062049603493810425,1.67357765045017,1
0.3145138606517136,1.3959756297024097,12.404010127044318,2.7946283800465164,11.04675743133131,3.9012331126196607,True,False,0.03515348862949759,0.06347537097986787,1.0000000000000002,1.0,0.5107697990572451,0.9683540081605315,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5107697990572451,0.21369324506950418,3.9012331126196607,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.0033107337061444,3.8883597888052464,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,11.652206042601325,0.4842302009427549,0.06157710005997848,2.8883597888052464,1
0.33593197066739205,1.4429956352367048,12.020896338001599,2.7984862167312783,11.633465943487504,4.038203396013314,True,False,0.2267310937056318,0.08464904576260597,1.0000000000000002,1.0,0.5015406279221168,0.9948448771610856,SPIN_AUDIT_UNRESTRICTED,0.036456252448260784,1.0,1.0,3912,0.5015406279221168,0.21605234312005417,4.038203396013314,0.13938635954730777,0.3964977400426364,0.05271321596047185,1.4668239646912895,1.4774595378629272,1.1826026986755216,0.8062335543613881,1.018321936727802,3.9655468966811895,CONTIGUOUS,8192,0.0,0.0,0,True,5.264549842683783,1.9305143672972918,1,11.823984190711442,0.49345937207788304,0.06200684844653892,2.9655468966811895,1
