F50_energy_fraction,F90_energy_fraction,acceleration,active_total,active_total_relerr,coefficient,core_active,core_active_fraction,dec_saturation_energy_fraction,density_cap,density_cap_active,energy_effective_length,energy_effective_volume,energy_volume_fraction_50,energy_width_cells,force_effective_length,force_effective_volume,force_volume_fraction_50,force_width_cells,green,grid_scale,headroom_vs_current,max_cell_energy_fraction,max_cell_force_fraction,max_conservation_residual,max_dec_violation,max_energy_density,name,nr,nz,peak_energy_payload_surface_distance,peak_force_payload_surface_distance,solver,status,support_radius,trace_integral
0.15340611653023722,0.24349507556731512,1.0000000000046412,0.039364220598561664,5.640772293943142e-15,0.03936422059856144,-0.0035966359520199173,-0.09136814846910384,0.6931877166672804,1.6698553194205294,True,0.3727428750512069,0.05178787035271348,0.0001373291015624999,3.5566201017130936,0.16731744764291154,0.004684073411205632,1.5258789062499954e-05,1.596501603343472,True,0.10480255534507897,10726.036600956828,0.1534061165302379,0.8759388353111629,7.6835167118628e-16,0.0,1.6698553192216297,INT14D_CAPPED_N32,32,64,2.0577815200477305,0.0699770956516762,CLARABEL,optimal,3.353681771042527,2.1845078266885142e-16
0.14943631463935722,0.23992804113098826,1.0000000000012637,0.02068988826719857,1.3415043743678471e-15,0.020689888267198597,-0.001241331003620721,-0.05999698923404562,0.7011273504122505,1.6698553194205294,True,0.30034023287420447,0.02709196709798784,7.031250000000006e-05,3.5822150505453663,0.13387451491565952,0.0023993506975963637,7.812499999999944e-06,1.5967467882206752,True,0.08384204427606318,20407.17018166273,0.14943631463935797,0.8764806288770358,8.101158632811689e-16,6.323874467615018e-16,1.6698553193677927,INT14D_CAPPED_N40,40,80,2.0051556882842076,0.0204492833353939,CLARABEL,optimal,3.353681771042527,-3.1709435327162685e-17
0.07301723367570537,0.19660247357465246,1.000000000001593,0.024504462481255332,3.7080925868559013e-13,0.02450446248126442,-0.00043068553046812536,-0.0175757999506179,0.9999998849694153,1.6698553194205294,True,0.31796072987034496,0.032145520013370225,5.4253472222222084e-05,4.550853681335475,0.12970419327816124,0.002182036698949715,4.521122685185171e-06,1.85640788315356,True,0.06986837023005264,17230.415530686732,0.08752397917610683,0.6891608703751816,3.782233758644317e-14,1.954872360088036e-14,1.669855319407109,INT14D_CAPPED_N48,48,96,2.039953805046067,0.04671622411163371,CLARABEL,optimal,3.353681771042527,-9.089658497204476e-15
