a,b,chi_omega_over_m,qbar_mobile,gross_negative_q,gross_positive_q,negative_duty,minimal_compensation_energy,compensation_q,ideal_kernel_ratio_threshold,ideal_separated_C
0.834835961451754,1.7598696794821502,0.2163995502215157,-1.1281246999094061,1.4883140553683476,0.36018935545894126,0.8385321220949691,0.7093748999698021,4.0,2.1485310467935768,1.1485310467935772
0.8713559281639754,1.591898767487464,0.21858186425379125,-1.1227848567469783,1.4867501758091384,0.36396531906215995,0.8412540828824198,0.7075949522489928,4.0,2.148541954144827,1.148541954144827
0.8691190575389192,1.602152110212988,0.2185904352151129,-1.1224906610562575,1.4864776935473185,0.36398703249106096,0.8409841351379578,0.7074968870187526,4.0,2.1486865187623474,1.1486865187623472
0.8546041242405772,1.6697245492293173,0.21798507148495333,-1.1234286902263384,1.4864011603567853,0.3629724701304471,0.8396782527788189,0.7078095634087794,4.0,2.1489560214006085,1.148956021400608
0.982130136936903,0.6053793778201728,0.24157563218296407,-1.0697440681189871,1.4704761063499696,0.40073203823098236,0.823522190126782,0.6899146893729956,4.0,2.14922961486788,1.14922961486788
0.8994259560108184,1.4383810309680147,0.2214143279476479,-1.1146478920160088,1.4834497759872343,0.36880188397122526,0.838819310993092,0.704882630672003,4.0,2.1492688584872415,1.1492688584872417
0.8791561713302508,1.5472174938261638,0.22016386277900798,-1.11711004537651,1.483797535664343,0.36668749028783293,0.8366684606301631,0.7057033484588366,4.0,2.1495526225517954,1.1495526225517954
0.9862105492595583,0.4818173059966077,0.24748886730497566,-1.0565439893654893,1.4660471184653359,0.40950312909984654,0.8208084062350058,0.6855146631218298,4.0,2.1497001985081035,1.1497001985081035
0.9740547629399225,0.7658220957260778,0.23644383592624613,-1.0794966404008537,1.4725417968447545,0.39304515644390087,0.8245413544061586,0.6931655468002846,4.0,2.1498251190073283,1.149825119007328
0.9746574525814503,0.7476075968765667,0.23788352473371732,-1.0748696829517534,1.4702620832014965,0.3953924002497429,0.824280905172882,0.6916232276505845,4.0,2.1505589697090426,1.1505589697090426
0.8890866008494049,1.4870317273173632,0.2223454158143156,-1.109347501078612,1.4797400226671997,0.37039252158858776,0.8368116187319149,0.7031158336928707,4.0,2.150956119050589,1.1509561190505888
0.8469514971086756,1.6941515512127485,0.21972020434231232,-1.1152632292512776,1.481138832112866,0.36587560286158827,0.8378512306191721,0.7050877430837592,4.0,2.1512004858122764,1.1512004858122764
0.8562287466647104,1.6500267181489794,0.22058405490565608,-1.112635780741588,1.479986256718923,0.36735047597733494,0.8383776812437307,0.7042119269138626,4.0,2.151505238090548,1.1515052380905482
0.9319875541608781,1.2088686473464,0.22752919838258964,-1.0958746028644082,1.47497320711817,0.37909860425376146,0.8323433623753665,0.6986248676214695,4.0,2.1516309987354103,1.1516309987354103
0.9105021737050265,1.3563746794045735,0.2251985729083359,-1.1009363964461298,1.476155745162966,0.3752193487168362,0.8339562918134067,0.70031213214871,4.0,2.151851447735278,1.1518514477352777
0.8826032853079959,1.5154641620977076,0.22306894412949213,-1.105467892657505,1.4770722907354736,0.3716043980779685,0.8355155281325888,0.7018226308858351,4.0,2.152159336790789,1.1521593367907892
0.9601310286251828,0.9373849814268149,0.23450583581456325,-1.078206949665256,1.4686302904027988,0.3904233407375429,0.8279421460036074,0.6927356498884186,4.0,2.1525948095651457,1.1525948095651457
0.9515229523601011,1.0301781641563843,0.23237833320381707,-1.0826795480573814,1.4696999583805892,0.3870204103232077,0.8305136670121146,0.6942265160191271,4.0,2.1527703368012174,1.1527703368012174
0.9566530900308863,0.9723468787953196,0.23423938569849936,-1.0776508426970284,1.4677047177415605,0.3900538750445322,0.8268097408409879,0.6925502808990095,4.0,2.1531953671876396,1.1531953671876394
0.9157772873388603,1.3117406734194998,0.22760277868156678,-1.0921676970490624,1.4714052358516798,0.37923753880261757,0.8336464550248162,0.6973892323496874,4.0,2.1535837925486265,1.1535837925486268
0.8269414782105013,1.7708655213334654,0.2208548690139759,-1.1083150655483205,1.4759928024027864,0.36767773685446575,0.8351211479292513,0.7027716885161069,4.0,2.1536449810216856,1.1536449810216856
0.8146899469103664,1.8198210977966047,0.2206525796800489,-1.1079238315568367,1.4752678357159998,0.36734400415916313,0.8389329159012607,0.7026412771856122,4.0,2.1541234994520573,1.154123499452057
