gradient_ev2,hessian_proxy_ev3,hessian_z,lambda2_ev,lambda3_parent_ev,lambda3_parent_over_source_k,length_m,published_wbg_power_counting_analogy,source_k_ev,static_wbg_rg_uv_certified,x_le_one,x_wbg,z_le_one
551.6084480921974,0.0011268854529659302,0.001,7237601.786957682,1.040622609492028,509382.93786715943,0.09659120999271102,True,2.042908256505853e-06,False,True,1.1088762446784986e-22,True
551.6084480921974,0.0011268854529659302,0.01,4070002.5800778214,0.4830142284223188,236434.6156437079,0.09659120999271102,True,2.042908256505853e-06,False,True,1.1088762446784988e-21,True
551.6084480921974,0.0011268854529659302,0.1,2288730.644409102,0.2241953449121127,109743.22718513639,0.09659120999271102,True,2.042908256505853e-06,False,True,1.1088762446784988e-20,True
551.6084480921974,0.0011268854529659302,1.0,1287047.823580776,0.1040622609492028,50938.29378671595,0.09659120999271102,True,2.042908256505853e-06,False,True,1.1088762446784983e-19,True
