i,j,r_over_h,z_over_h,payload_surface_distance_over_h,rho,cell_energy,S,S_over_rho,kernel_cell_integral,signed_force,gross_outward_force,lambda_min_over_rho,lambda_mid_over_rho,lambda_max_over_rho,dec_ratio,in_teacher_F50,in_teacher_F90
11,88,0.8034862576456054,2.829668994317132,1.955020131495921,1.5731931286631136e-11,3.8770516636483673e-13,1.6216367354403656e-11,1.0307931721125803,0.0056497760262258084,9.161884351138061e-14,9.161884351138061e-14,-0.020035235661128258,0.010750292252561076,0.04007811552114756,0.04007811552114756,0,0
11,89,0.8034862576456054,2.8995373645471845,2.0191832277320034,1.5732273538384496e-11,3.8771360097916074e-13,1.5885521514068965e-11,1.009740993589424,0.005335000947532309,8.474927232960281e-14,8.474927232960281e-14,-0.033674119179155707,0.009939456802911913,0.033475655965667775,0.033674119179155707,0,0
11,90,0.8034862576456054,2.969405734777237,2.0837058675391935,1.5713123880899072e-11,3.8724166774948e-13,1.608019990971125e-11,1.0233611108519545,0.0050430209602571,8.109278518979816e-14,8.109278518979816e-14,-0.012327410763025338,0.007913545799659687,0.02777497581532022,0.02777497581532022,0,0
11,91,0.8034862576456054,3.03927410500729,2.148556299003322,1.571165994637611e-11,3.8720558985367973e-13,1.5654000380794286e-11,0.9963301417050385,0.004772043631364109,7.47015728225407e-14,7.47015728225407e-14,-0.026549374836224698,0.004820717011927281,0.01805879952933585,0.026549374836224698,0,0
11,92,0.8034862576456054,3.1091424752373427,2.2137062670304193,1.5700785791849556e-11,3.869376020387664e-13,1.5817627896833544e-11,1.0074417998266456,0.004520388676928995,7.150182604072254e-14,7.150182604072254e-14,-0.008661246647684686,0.0003755344801856479,0.0157275119941446,0.0157275119941446,0,0
11,93,0.8034862576456054,3.179010845467395,2.279130563502571,1.570007376353161e-11,3.8692005447563277e-13,1.514022216498402e-11,0.964340830050874,0.004286493855290089,6.489846927793082e-14,6.489846927793082e-14,-0.025727355214797472,-0.005397098708439822,-0.004534716025888687,0.025727355214797472,0,0
11,94,0.8034862576456054,3.2488792156974475,2.344806642103325,1.5693122375625426e-11,3.8674874117941187e-13,1.55108162960591e-11,0.9883830588201183,0.004068915386971919,6.311219909152966e-14,6.311219909152966e-14,-0.010050832081843908,-0.0036567975014959414,0.002090688403458253,0.010050832081843908,0,0
12,2,0.873354627875658,-3.1790108454673955,4.225996157411173,1.4401772317679576e-11,3.8578706378062e-13,1.4389053114266042e-11,0.9991168306835458,-0.0014385407726313203,-2.069923958442938e-14,0.0,-0.007065184719975287,-0.006590829851500872,0.012772845255022052,0.012772845255022052,0,0
12,3,0.873354627875658,-3.109142475237343,4.1576296303539495,1.4408089131068085e-11,3.859562752384797e-13,1.4255639554098933e-11,0.9894191675535636,-0.0014846771778032012,-2.116502270095929e-14,0.0,-0.02264446138103139,0.00022580380635307704,0.011837825128241828,0.02264446138103139,0,0
12,4,0.873354627875658,-3.0392741050072902,4.089313339899753,1.4407920731369969e-11,3.8595176423638357e-13,1.4717104681890646e-11,1.0214593039679556,-0.0015330120334993956,-2.2561498575608653e-14,0.0,-0.004178296600761501,0.0050505948313915505,0.020587005737325297,0.020587005737325297,0,0
12,5,0.873354627875658,-2.9694057347772373,4.021049819280625,1.4423397783546068e-11,3.863663553285995e-13,1.4535393571709131e-11,1.0077648685728426,-0.0015836831252905744,-2.3019457518972842e-14,0.0,-0.02882215281253676,0.008847748069555876,0.027739273315823442,0.02882215281253676,0,0
12,6,0.873354627875658,-2.899537364547185,3.9528417727977465,1.4421764611226656e-11,3.863226067718323e-13,1.4914789509516085e-11,1.0341861701102535,-0.0016368388172497174,-2.44131064202848e-14,0.0,-0.011275823386711953,0.0113570185648558,0.0341049749321096,0.0341049749321096,0,0
12,7,0.873354627875658,-2.8296689943171325,3.88469209031306,1.4446464346589344e-11,3.8698425022595547e-13,1.4694008630638292e-11,1.0171352850157687,-0.001692638996617073,-2.4871652024846207e-14,0.0,-0.03813957411307181,0.012801237037811615,0.04247362209102868,0.04247362209102868,0,0
12,8,0.873354627875658,-2.7598006240870796,3.816603863217584,1.4441381968681748e-11,3.868481061732111e-13,1.499020696291545e-11,1.0380036339613417,-0.001751256111966839,-2.6251691563453548e-14,0.0,-0.02140082966369944,0.013015338393739211,0.046389125231301946,0.046389125231301946,0,0
12,9,0.873354627875658,-2.6899322538570267,3.7485804020521094,1.4479418586361055e-11,3.878670109806887e-13,1.4741942905061863e-11,1.018130860513149,-0.001812876314506414,-2.6725319122392527e-14,0.0,-0.05099874051127664,0.012107316470972818,0.05702228455345283,0.05702228455345283,0,0
12,10,0.873354627875658,-2.6200638836269743,3.6806252559798467,1.4471869154947472e-11,3.8766478080275986e-13,1.4960290193009864e-11,1.033749685879064,-0.0018777007130390648,-2.8090947562685948e-14,0.0,-0.036062991245221124,0.0096867264803219,0.06012595064396301,0.06012595064396301,0,0
12,11,0.873354627875658,-2.550195513396922,3.612742234338082,1.4531391491130957e-11,3.8925923367974365e-13,1.4686493877178703e-11,1.0106736086590475,-0.0019459467540583028,-2.8579135088793036e-14,0.0,-0.06920526492344475,0.0058094408369993465,0.07406943274549291,0.07406943274549291,0,0
12,12,0.873354627875658,-2.4803271431668694,3.5449354305276417,1.4526017457438262e-11,3.8911527690600807e-13,1.482857771234366e-11,1.0208288511143477,-0.002017849739391268,-2.992184167239582e-14,0.0,-0.057423524678997,-0.00012807157394037206,0.07838044736728507,0.07838044736728507,0,0
12,13,0.873354627875658,-2.410458772936816,3.477209248535625,1.4626488428191534e-11,3.9180664015957873e-13,1.4538024097973203e-11,0.9939517724536108,-0.0020936644947426733,-3.0437744877639876e-14,0.0,-0.09609260413711486,-0.008189866982524682,0.09823424357325031,0.09823424357325031,0,0
12,14,0.873354627875658,-2.3405904027067637,3.409568432429415,1.4635856697268582e-11,3.9205759239935747e-13,1.4614162172520065e-11,0.998517714050004,-0.0021736672033600083,-3.1766325018991314e-14,0.0,-0.08891431044592076,-0.01914779973670527,0.10657982423263015,0.10657982423263015,0,0
12,15,0.873354627875658,-2.2707220324767112,3.342018099209234,1.4822297870763003e-11,3.970518799983864e-13,1.433407086375819e-11,0.9670613145639286,-0.002258157419779679,-3.236858847664327e-14,0.0,-0.1366084638082686,-0.033309946450146725,0.13697972482234397,0.13697972482234397,0,0
12,16,0.873354627875658,-2.200853662246659,3.27456377546391,1.4872995171827815e-11,3.984099324997041e-13,1.436930808456233e-11,0.9661341188209649,-0.0023474602791264962,-3.3731379967041306e-14,0.0,-0.13503361434354486,-0.051236575160960474,0.1524043083254703,0.1524043083254703,0,0
12,17,0.873354627875658,-2.1309852920166055,3.207211438341236,1.5253694716887505e-11,4.086079106673565e-13,1.4176397988301913e-11,0.9293747024192829,-0.0024419289175911575,-3.4617756194915553e-14,0.0,-0.19829738033515718,-0.0740341013234226,0.20170618407786273,0.20170618407786273,0,0
12,18,0.873354627875658,-2.061116921786553,3.1399675614222433,1.5377797111784203e-11,4.1193230001883437e-13,1.4178935398754037e-11,0.9220394374879961,-0.00254194711931435,-3.604210399180709e-14,0.0,-0.2013159749824421,-0.10033790535144126,0.22369331782187957,0.22369331782187957,0,0
12,19,0.873354627875658,-1.9912485515565006,3.072839166179736,1.621165305886245e-11,4.3426919233620825e-13,1.4248234498948328e-11,0.878888441987674,-0.002647932203702688,-3.772835897567291e-14,0.0,-0.290818910192899,-0.13494291613199239,0.30465026831256553,0.30465026831256553,0,0
12,20,0.873354627875658,-1.9213801813264477,3.0058338798080446,1.6388937520576136e-11,4.390181947804762e-13,1.4138794883080755e-11,0.8627035685095297,-0.002760338164833621,-3.9027855120522125e-14,0.0,-0.293234341231925,-0.1678743998072133,0.3238123095486679,0.3238123095486679,0,0
12,21,0.873354627875658,-1.8515118110963953,2.9389600003359506,1.822490801208187e-11,4.881992017761473e-13,1.4727920364353513e-11,0.8081204225881363,-0.002879659070583546,-4.241138946804272e-14,0.0,-0.4174868499568188,-0.21897315743352702,0.4445804299784822,0.4445804299784822,0,0
12,22,0.873354627875658,-1.7816434408663424,2.8722265700815544,1.8275873344173212e-11,4.895644341509146e-13,1.444298312182454e-11,0.7902759474107053,-0.0030064327227629886,-4.342185707176684e-14,0.0,-0.4091599775384351,-0.24944717329218213,0.4488830982413225,0.4488830982413225,0,0
12,23,0.873354627875658,-1.71177507063629,2.8056434586805925,2.1997858830779946e-11,5.892670138500376e-13,1.5596846773094657e-11,0.7090165862538932,-0.0031412445699514624,-4.899351023434858e-14,0.0,-0.5611492500628067,-0.32073321073838384,0.590899047055084,0.590899047055084,0,0
12,24,0.873354627875658,-1.6419067004062375,2.739221457123132,2.1571684056600253e-11,5.778508692838377e-13,1.5693536135784456e-11,0.7275063038475538,-0.0032847318506428335,-5.154905799442546e-14,0.0,-0.5301085697001028,-0.3312794278351236,0.5888943013827803,0.5888943013827803,0,0
12,25,0.873354627875658,-1.5720383301761847,2.672972384473535,2.7892459368410542e-11,7.471684570481484e-13,1.680429788641518e-11,0.6024674147395837,-0.0034375879240431916,-5.776625148636535e-14,0.0,-0.6915352527645027,-0.4094675829052042,0.7034702504092905,0.7034702504092905,0,0
12,26,0.873354627875658,-1.5021699599461322,2.606909209231831,2.7035354421665587e-11,7.242087828175911e-13,1.907595979119867e-11,0.7055931094401182,-0.003600566717103462,-6.868426592099384e-14,0.0,-0.6335389378838233,-0.3850164547034335,0.7241485020273749,0.7241485020273749,0,0
12,27,0.873354627875658,-1.4323015897160793,2.541046187629301,3.4622195242096585e-11,9.274410641592404e-13,1.972519509308983e-11,0.5697268747738524,-0.0037744871759898017,-7.445249592276453e-14,0.0,-0.7815673526080131,-0.41876951627432474,0.7700637436561903,0.7815673526080131,0,0
12,28,0.873354627875658,-1.3624332194860267,2.4753990215466417,3.6489456332043304e-11,9.774602671651144e-13,2.6872194419484488e-11,0.7364372375119934,-0.003960237553964692,-1.064202734974829e-13,0.0,-0.738575084461073,-0.35349301670455224,0.8285053386776187,0.8285053386776187,0,0
12,29,0.873354627875658,-1.292564849255974,2.40998503921057,3.7934513283348095e-11,1.0161696888906054e-12,2.960987403073274e-11,0.7805523642695693,-0.004158779289844341,-1.231409308939111e-13,0.0,-0.8107308079180207,-0.21301830625175575,0.8043014784393455,0.8107308079180207,0,0
12,30,0.873354627875658,-1.2226964790259214,2.3448234023770533,5.057744228599488e-11,1.3548417877079496e-12,5.508749433926015e-11,1.0891712164439389,-0.004371150124093863,-2.4079570771707695e-13,0.0,-0.8359123196853244,0.039044539180791975,0.8860389969484712,0.8860389969484712,0,0
12,31,0.873354627875658,-1.1528281087958687,2.2799353443609687,4.0819076453261395e-11,1.0934398422483604e-12,5.532472873016669e-11,1.3553645387718298,-0.0045984659528335095,-2.544088814154214e-13,0.0,-0.8099676836037376,0.3296432321170004,0.8356889902585669,0.8356889902585669,0,0
12,32,0.873354627875658,-1.0829597385658163,2.2153444440392454,6.407669065270045e-11,1.7164525169821115e-12,1.1047156767717545e-10,1.7240523277947992,-0.00484192071965076,-5.34894572468417e-13,0.0,-0.850672866637241,0.6617113127008428,0.9130138817311975,0.9130138817311975,0,0
12,33,0.873354627875658,-1.0130913683357636,2.151076941854956,5.860677474356968e-11,1.5699273011154634e-12,1.0308369703234346e-10,1.7589041110584878,-0.005102783372601233,-5.260137752029053e-13,0.0,-0.8626238225566317,0.7394684027047772,0.8820595309103425,0.8820595309103425,0,0
12,34,0.873354627875658,-0.943222998105711,2.0871621049013713,6.930261856856736e-11,1.8564419114621585e-12,1.3276825783818583e-10,1.9157754869944223,-0.005382390544633822,-7.146106156157568e-13,0.0,-0.8246821481496477,0.8241540647215502,0.91630357042252,0.91630357042252,0,0
12,35,0.873354627875658,-0.8733546278756583,2.023632649384617,8.320349576036557e-11,2.2288112613938814e-12,1.5905821598867747e-10,1.911677082015654,-0.005682133117799432,-9.037899567273595e-13,0.0,-0.8835535980803882,0.8773482484002424,0.9178824316957997,0.9178824316957997,0,0
12,36,0.873354627875658,-0.8034862576456057,1.9605252301641007,7.345477535430535e-11,1.9676676925252443e-12,1.4254688558481865e-10,1.940607467618695,-0.0060034341636100415,-8.55770842836112e-13,0.0,-0.846550896432998,0.8812224389317663,0.9059359251199269,0.9059359251199269,0,0
12,37,0.873354627875658,-0.733617887415553,1.8978810086555207,9.616765978209692e-11,2.57608843409119e-12,1.9223459248303693e-10,1.998952588828873,-0.006347714861519752,-1.2202503796027667e-12,0.0,-0.8515350031824233,0.9168015420678839,0.9336860499434125,0.9336860499434125,0,0
12,38,0.873354627875658,-0.6637495171855003,1.8357463121396504,9.775718892402609e-11,2.618667900488222e-12,1.9724949344608403e-10,2.0177492378527817,-0.006716343820658711,-1.3247954164346673e-12,0.0,-0.840579593597425,0.9248291574867542,0.9334996739634522,0.9334996739634522,0,0
12,39,0.873354627875658,-0.5938811469554477,1.7741733994101667,9.443420895565092e-11,2.52965366968919e-12,1.8325919256981036e-10,1.9406017649374738,-0.0071105636920469695,-1.3030761609207373e-12,0.0,-0.8948318730145697,0.9083334920074301,0.9271001459446134,0.9271001459446134,0,0
12,40,0.873354627875658,-0.524012776725395,1.7132213496263715,5.793295336425712e-11,1.5518773302019094e-12,-4.923440971820395e-11,-0.8498515414644835,-0.007531386979716245,3.708033923056962e-13,3.708033923056962e-13,-0.9573412320658762,-0.9058220643280342,0.01331175492942677,0.9573412320658762,0,0
12,41,0.873354627875658,-0.4541444064953424,1.6529570930455146,9.369936291117155e-11,2.5099690023040178e-12,-1.5631796243844877e-10,-1.6682926925195918,-0.00797945046832907,1.247331438587726e-12,1.247331438587726e-12,-0.9751696287572501,-0.937850025127173,-0.7552730386351688,0.9751696287572501,0,0
12,42,0.873354627875658,-0.3842760362652897,1.5934566037070257,5.700866990556489e-11,1.5271181135052159e-12,-6.766651069368744e-11,-1.1869512269936713,-0.008454814648818448,5.721078058474187e-13,5.721078058474187e-13,-0.9582514989196435,-0.896249428672505,-0.3324502994015229,0.9582514989196435,0,0
12,43,0.873354627875658,-0.31440766603523707,1.5348062746545617,5.876972783400899e-11,1.5742924023618833e-12,-6.314981559633156e-11,-1.074529658784431,-0.008956691003693958,5.656133852365953e-13,5.656133852365953e-13,-0.9601626372849184,-0.8978667149545166,-0.21650030654499616,0.9601626372849184,0,0
12,44,0.873354627875658,-0.2445392958051844,1.4771044951617358,4.0732361092643935e-11,1.0911169570076166e-12,-5.64185371236035e-11,-1.3851035297286611,-0.009483076268002596,5.350212904722678e-13,5.350212904722678e-13,-0.9390724149109185,-0.8572805417460456,-0.5887505730716968,0.9390724149109185,0,0
12,45,0.873354627875658,-0.17467092557513175,1.4204634455218135,3.839296759204232e-11,1.0284505205637803e-12,-5.5432466942699136e-11,-1.4438182411871852,-0.01003026943942768,5.560025791274402e-13,5.560025791274402e-13,-0.9340530479517628,-0.8498971168254367,-0.6598680764099856,0.9340530479517628,0,0
12,46,0.873354627875658,-0.1048025553450791,1.365011116553919,3.543116438516921e-11,9.491113019265704e-13,-5.144900708515796e-11,-1.4520834406078258,-0.010592245651797647,5.449605215870708e-13,5.449605215870708e-13,-0.9264481665288234,-0.8403218675862892,-0.6853134064927133,0.9264481665288234,0,0
12,47,0.873354627875658,-0.03493418511502666,1.3108935455949815,3.4964648412502276e-11,9.366145186604583e-13,-5.048785915464207e-11,-1.4439687354782373,-0.011159863401744099,5.634376116123008e-13,5.634376116123008e-13,-0.9265836154951704,-0.8388353690273975,-0.6785497509556694,0.9265836154951704,0,0
12,48,0.873354627875658,0.034934185115025995,1.2582772349693783,3.496464865187602e-11,9.366145250726816e-13,-5.048785715761202e-11,-1.4439686684768989,-0.011719892016266064,5.917122340198785e-13,5.917122340198785e-13,-0.9265835955674159,-0.8388353493865567,-0.6785497235229263,0.9265835955674159,0,0
12,49,0.873354627875658,0.10480255534507865,1.207351678293905,3.543116506433635e-11,9.49111320119741e-13,-5.144900152325543e-11,-1.4520832557956729,-0.012253870918360157,6.304494235444871e-13,6.304494235444871e-13,-0.9264481103000508,-0.8403218104865425,-0.6853133350090796,0.9264481103000508,0,0
12,50,0.873354627875658,0.1746709255751313,1.1583318591429785,3.8392968729809406e-11,1.0284505510416836e-12,-5.543245810654309e-11,-1.4438179682495804,-0.012736860071140128,7.060354623023766e-13,7.060354623023766e-13,-0.9340529642857345,-0.8498970296733612,-0.6598679742904848,0.9340529642857345,0,0
12,51,0.873354627875658,0.24453929580518396,1.1114605001071423,4.0732362652350954e-11,1.0911169987882238e-12,-5.641852522561254e-11,-1.3851031845891766,-0.013136222837134353,7.41126319506132e-13,7.41126319506132e-13,-0.9390723090014123,-0.8572804298378306,-0.5887504457499337,0.9390723090014123,0,0
12,52,0.873354627875658,0.3144076660352366,1.067009724419373,5.876972976285184e-11,1.5742924540307059e-12,-6.314980096268758e-11,-1.0745293745183149,-0.013410708121663922,8.468835486517745e-13,8.468835486517745e-13,-0.9601625457742852,-0.8978666178700576,-0.2165002108739724,0.9601625457742852,0,0
12,53,0.873354627875658,0.3842760362652893,1.02528164881928,5.700867206969556e-11,1.5271181714768041e-12,-6.766649416338116e-11,-1.1869508919740483,-0.013510268737305441,9.141925206585896e-13,9.141925206585896e-13,-0.9582513917303234,-0.896249315978684,-0.3324501842650411,0.9582513917303234,0,0
12,54,0.873354627875658,0.45414440649534193,0.9866072684087402,9.369936513354125e-11,2.5099690618356826e-12,-1.5631794467847369e-10,-1.6682924634087737,-0.01337724383915006,2.091103262398712e-12,2.091103262398712e-12,-0.9751695571144554,-0.9378499517795227,-0.7552729545147955,0.9751695571144554,0,0
12,55,0.873354627875658,0.5240127767253946,0.9513428549662521,5.793295550741233e-11,1.5518773876116182e-12,-4.923439204755524e-11,-0.8498512050063778,-0.012949675183705812,6.375693848830689e-13,6.375693848830689e-13,-0.9573411160636064,-0.9058219496651516,0.013311860722380215,0.9573411160636064,0,0
12,56,0.873354627875658,0.5938811469554472,0.9198630304832393,9.443421416456749e-11,2.5296538092228934e-12,1.8325921426591338e-10,1.9406018876437454,-0.012167484339758554,-2.2298036196969585e-12,0.0,-0.8948317733080844,0.9083335024084889,0.9271001585433412,0.9271001585433412,0,0
12,57,0.873354627875658,0.6637495171855001,0.8925497878688667,9.775719377446462e-11,2.618668030419222e-12,1.9724951247856004e-10,2.017749332429017,-0.010981819447594342,-2.1661585321655535e-12,0.0,-0.8405795090248888,0.9248291640660179,0.933499677387888,0.933499677387888,0,0
12,58,0.873354627875658,0.7336178874155528,0.8697771140934057,9.616766314302004e-11,2.5760885241218053e-12,1.9223460602190656e-10,1.9989526597523357,-0.009366920512095589,-1.8006462742812108e-12,0.0,-0.8515349404846116,0.9168015476145817,0.9336860526223657,0.9336860526223657,0,0
12,59,0.873354627875658,0.8034862576456052,0.8518915976818253,7.34547767022144e-11,1.9676677286323194e-12,1.425468914057974e-10,1.9406075112539294,-0.007332394772043562,-1.0452100813149302e-12,0.0,-0.8465508583148021,0.881222444068678,0.9059359255000535,0.9059359255000535,0,0
12,60,0.873354627875658,0.8733546278756577,0.8391904344911173,8.320349487545342e-11,2.2288112376893084e-12,1.590582126278486e-10,1.911677061954446,-0.004932308732032541,-7.845242110458264e-13,0.0,-0.8835536098354233,0.8773482465363309,0.9178824252535384,0.9178824252535384,0,0
12,61,0.873354627875658,0.9432229981057105,0.8318993647278387,6.930261501914401e-11,1.856441816382106e-12,1.3276824405186334e-10,1.9157753861840237,-0.0022669215225314754,-3.0097518994988057e-13,0.0,-0.8246822227371524,0.824154052299167,0.9163035566220091,0.9163035566220091,0,0
12,62,0.873354627875658,1.0130913683357634,0.8301538797348808,5.860676919645711e-11,1.5699271525223341e-12,1.0308367318166784e-10,1.7589038705771114,0.000525834010097287,5.420490124467456e-14,5.420490124467456e-14,-0.8626239773291962,0.7394683567398169,0.8820594911664907,0.8820594911664907,0,0
12,63,0.873354627875658,1.0829597385658158,0.8339870813225561,6.407668211719536e-11,1.7164522883375132e-12,1.1047153289508838e-10,1.7240520146320542,0.003288735155550112,3.633116139195878e-13,3.633116139195878e-13,-0.8506730790437492,0.6617112472066123,0.9130138464691909,0.9130138464691909,0,0
12,64,0.873354627875658,1.1528281087958683,0.8433266164230379,4.081906652384489e-11,1.0934395762643999e-12,5.53246853151419e-11,1.3553638048734749,0.005869149721988858,3.2470886143648614e-13,3.2470886143648614e-13,-0.8099680834260238,0.3296430032173452,0.8356888850821534,0.8356888850821534,0,0
12,65,0.873354627875658,1.2226964790259207,0.8580013265922205,5.057743001255976e-11,1.354841458933649e-12,5.5087442162997003e-11,1.089170449137437,0.008141582852440305,4.484989744990535e-13,4.484989744990535e-13,-0.8359127216064236,0.03904425022345415,0.8860389205204063,0.8860389205204063,0,0
12,66,0.873354627875658,1.2925648492559736,0.8777562390950497,3.7934500788512535e-11,1.0161693541855684e-12,2.960981638803178e-11,0.7805511018349379,0.010022671221670915,2.96769454591286e-13,2.96769454591286e-13,-0.8107313911746475,-0.21301882116787002,0.8043013141774557,0.8107313911746475,0,0
12,67,0.873354627875658,1.3624332194860265,0.9022730003556012,3.648944124462243e-11,9.774598630112534e-13,2.6872130103027014e-11,0.7364357794047408,0.01147569375275807,3.083763355466092e-13,3.083763355466092e-13,-0.738575757295706,-0.3534936591183562,0.8285051958188028,0.8285051958188028,0,0
12,68,0.873354627875658,1.432301589716079,0.9311922733274572,3.4622181243168396e-11,9.274406891633493e-13,1.9725129175453097e-11,0.5697252012203949,0.012505624691599713,2.4667506246154013e-13,2.4667506246154013e-13,-0.7815680851305259,-0.4187702309975873,0.7700635173485081,0.7815680851305259,0,0
12,69,0.873354627875658,1.5021699599461313,0.964134995437686,2.7035338819209705e-11,7.242083648672483e-13,1.9075890936160882e-11,0.7055909697941972,0.013148358372111145,2.5081665029595004e-13,2.5081665029595004e-13,-0.6335398619946305,-0.3850173783029896,0.7241482100918172,0.7241482100918172,0,0
12,70,0.873354627875658,1.5720383301761842,1.0007203714040922,2.789244458881839e-11,7.471680611402537e-13,1.680422906937383e-11,0.602465266745044,0.013458237838859577,2.2615531151431094e-13,2.2615531151431094e-13,-0.6915361692275711,-0.4094684860925998,0.7034699220652149,0.7034699220652149,0,0
12,71,0.873354627875658,1.641906700406237,1.0405796001204504,2.1571669008834086e-11,5.778504661922303e-13,1.5693467535480204e-11,0.7275036312235912,0.01349697241519054,2.1181429842506456e-13,2.1181429842506456e-13,-0.5301096528360021,-0.33128052059240914,0.5888938046520024,0.5888938046520024,0,0
12,72,0.873354627875658,1.7117750706362895,1.083365267145735,2.1997844227750027e-11,5.892666226717916e-13,1.5596779173788648e-11,0.7090139839300021,0.01332546676546265,2.0783436252858062e-13,2.0783436252858062e-13,-0.5611503160385738,-0.3207342589233765,0.5908985588919525,0.5908985588919525,0,0
12,73,0.873354627875658,1.781643440866342,1.1287569291133233,1.8275859072143605e-11,4.895640518393283e-13,1.4442917331448794e-11,0.7902729647036374,0.012998784971168447,1.8774037674786488e-13,1.8774037674786488e-13,-0.40916111449807374,-0.24944832936193395,0.44888240856364514,0.44888240856364514,0,0
12,74,0.873354627875658,1.8515118110963948,1.1764636859508621,1.822489422716781e-11,4.88198832513161e-13,1.4727856483398683e-11,0.8081175286846877,0.01256372744540254,1.8503677471242576e-13,1.8503677471242576e-13,-0.41748796949186484,-0.2189742604450062,0.44457975862155863,0.44457975862155863,0,0
12,75,0.873354627875658,1.9213801813264477,1.2262245712642297,1.6388924201768933e-11,4.39017838003308e-13,1.4138733426055661e-11,0.8627005196918052,0.012058244535175006,1.7048830506903185e-13,1.7048830506903185e-13,-0.29323544353447195,-0.16787552758091306,0.3238114908071901,0.3238114908071901,0,0
12,76,0.873354627875658,1.9912485515565002,1.2778074925952596,1.6211640329941138e-11,4.342688513605915e-13,1.4248175511815793e-11,0.8788854934994431,0.011511957436463683,1.6402439003928757e-13,1.6402439003928757e-13,-0.2908199889704844,-0.13494398514450837,0.30464946761443573,0.30464946761443573,0,0
12,77,0.873354627875658,2.0611169217865526,1.3310073014941564,1.537778487738598e-11,4.119319722902421e-13,1.4178879019049212e-11,0.9220365047439416,0.010947229409135747,1.5521944138591334e-13,1.5521944138591334e-13,-0.20131699652299648,-0.10033894937766413,0.2236924506446021,0.2236924506446021,0,0
12,78,0.873354627875658,2.1309852920166055,1.3856434182215343,1.5253683097340956e-11,4.0860759940908844e-13,1.4176344253434623e-11,0.9293718876266588,0.0103804185543129,1.4715638692067982e-13,1.4715638692067982e-13,-0.19829837230286584,-0.0740350853573757,0.2017053452869004,0.2017053452869004,0,0
12,79,0.873354627875658,2.2008536622466583,1.4415573019807644,1.4872984052929303e-11,3.984096346525259e-13,1.4369256931767347e-11,0.9661314017839786,0.009823097870536857,1.4115061716764079e-13,1.4115061716764079e-13,-0.13503454139196858,-0.05123751617135669,0.1524034593473038,0.1524034593473038,0,0
12,80,0.873354627875658,2.270722032476711,1.4986099529234218,1.4822287341522285e-11,3.9705159794665204e-13,1.4334022285868497e-11,0.9670587241763968,0.009283136720311756,1.330646886317129e-13,1.330646886317129e-13,-0.13660935975945457,-0.03331083153620077,0.13697891547205224,0.13697891547205224,0,0
12,81,0.873354627875658,2.340590402706763,1.5566795558810254,1.4635846651184415e-11,3.9205732329016534e-13,1.461411602676737e-11,0.9985152465084562,0.00876560562747923,1.2810157768486646e-13,1.2810157768486646e-13,-0.08891514436869692,-0.019148640092438177,0.10657903096959156,0.10657903096959156,0,0
12,82,0.873354627875658,2.4104587729368157,1.6156593231725407,1.4626478927143433e-11,3.9180638565052215e-13,1.453798033986076e-11,0.9939494263982811,0.008273504271349763,1.2028004243863688e-13,1.2028004243863688e-13,-0.09609340879819436,-0.008190658313781454,0.09823349351025693,0.09823349351025693,0,0
12,83,0.873354627875658,2.4803271431668685,1.6754555593575222,1.4526008403627236e-11,3.891150343773068e-13,1.4828536171348516e-11,1.020826627612699,0.007808330966992292,1.1578611818190593e-13,1.1578611818190593e-13,-0.05742427267901877,-0.0001288220497419253,0.07837972234145982,0.07837972234145982,0,0
12,84,0.873354627875658,2.5501955133969214,1.7359859493891305,1.4531382931953508e-11,3.892590044010227e-13,1.468645449359165e-11,1.0106714937156567,0.007370518714930063,1.0824678770098596e-13,1.0824678770098596e-13,-0.06920598692585317,0.005808732180221188,0.07406874846128847,0.07406874846128847,0,0
12,85,0.873354627875658,2.620063883626974,1.7971780591981072,1.4471860999268568e-11,3.876645623327446e-13,1.4960252791651922e-11,1.0337476840337285,0.006959763401394812,1.0411981985495362e-13,1.0411981985495362e-13,-0.036063662547863605,0.009686053646356406,0.06012529293523555,0.06012529293523555,0,0
12,86,0.873354627875658,2.6899322538570263,1.858968031262959,1.447941087502218e-11,3.878668044134168e-13,1.4741907426390365e-11,1.0181289524576589,0.006575267233231011,9.693198085606948e-14,9.693198085606948e-14,-0.05099938936150419,0.012106679056863849,0.057021662762299107,0.057021662762299107,0,0
12,87,0.873354627875658,2.759800624087079,1.92129945502673,1.4441374616509086e-11,3.8684790922710124e-13,1.4990173238515127e-11,1.0380018271514586,0.0062159168905360695,9.317767102534795e-14,9.317767102534795e-14,-0.021401433647254314,0.013014731989906268,0.04638852880880678,0.04638852880880678,0,0
12,88,0.873354627875658,2.829668994317132,1.9841223916230821,1.4446457391504658e-11,3.86984063916821e-13,1.4693976608821514e-11,1.0171335581180208,0.005880412170148968,8.640663887839829e-14,8.640663887839829e-14,-0.03814015887983863,0.01280066064433938,0.042473056353520014,0.042473056353520014,0,0
12,89,0.873354627875658,2.8995373645471845,2.047392533289892,1.4421757973778356e-11,3.863224289713759e-13,1.4914759035446302e-11,1.0341845330204764,0.005567357537768314,8.303579613999004e-14,8.303579613999004e-14,-0.011276368668141377,0.011356468934258394,0.03410443275435953,0.03410443275435953,0,0
