A_refined,C_after_10pct_impulse_loss,C_after_25pct_impulse_loss,C_after_50pct_impulse_loss,C_refined,a,aspect,b,baseline_active,beta,bottom_duty,bottom_kernel,chi_plus,coarse_C,conversion_gain_refined,curvature_concentration,duty_class,f,family,guide_factor,halfwidth,interaction_arc_length_over_h,inventory_energy,k_avg,loss,max_additional_impulse_loss_to_still_beat_006D,negative_packet_interaction,overhead,overhead_active_ratio,overhead_attraction_refined,packet_active_interaction,psi,q,reset_duty_required,top_duty,top_kernel,virial_feasible_refined
0.15484423385864404,7.3449528971401925,8.813943476568232,13.220915214852347,6.610457607426174,1.9734788875301952,0.906838542739212,1.7896267184944836,1.0164308352546,0.11585880568576977,0.30436521953784546,0.04937981029014042,3.0,6.5601124432320574,0.34467924094172525,1.1600670922538379,BROAD_INTERACTION,0.9429149525240064,CANONICAL_SCALAR_TRANSPORT,1.2240567313752517,1.0494724304232401,4.031710945956677,1.023591243676951,0.1867662810874195,0.05838620010763407,0.7197959677837938,True,0.0071604084223508835,0.0,0.0,-1.6535743846015114,1.4886817314438285,1.8150371834635735,0.3043567523820772,0.3408269959758854,0.4285726097652928,True
0.16520687084063013,8.807892646638717,10.56947117596646,15.854206763949689,7.927103381974844,0.7639217013128292,2.417927075613893,1.847106965253319,1.0459976504470612,0.13562204680917783,0.3240834972304566,0.055692055336888056,3.0,7.425711441636513,0.39400955658186737,4.311936121386622,QUASISTATIC_CONVERTER,0.9259085161611438,CANONICAL_SCALAR_TRANSPORT,2.5007775366306513,1.231142682348532,3.044817552901222,1.3096119445662404,0.21874110868551816,0.3707441375590861,0.663985995624754,True,0.26361429411917925,0.0,0.0,-1.697805312230279,1.4945856860148534,1.9151563625782728,0.3240519342984682,0.3557160316613325,0.4634923774759959,True
0.16347521863157596,8.566921295558146,10.280305554669775,15.420458332004664,7.710229166002332,1.962348393049018,0.9413823444730921,1.8473201309214893,1.0161086399781414,0.09515225355792792,0.3319253388848846,0.047694052279920025,3.0,7.608195149673849,0.35064269181260327,1.0955897468902815,QUASISTATIC_CONVERTER,0.9058642005547881,CANONICAL_SCALAR_TRANSPORT,1.7791834021083235,1.1439522285682098,4.4023263084606645,1.2604313986117848,0.1842002575483008,0.44856885680928826,0.6731788584200556,True,0.2443227586336434,0.0,0.0,-1.690172192667074,1.5974734337977683,1.9706709813326597,0.33187679182414437,0.36774450386094826,0.4009487179213569,True
0.1306632701428514,8.973491171053865,10.768189405264637,16.152284107896957,8.076142053948479,0.7773688150459983,2.510669408571564,1.9517161031135142,1.029089297676051,0.09068394637200983,0.23050857396637264,0.047173132268288266,3.0,7.9132315903037425,0.34666611946132947,4.613552697345357,BROAD_INTERACTION,0.9826087737455964,CANONICAL_SCALAR_TRANSPORT,3.537304226653043,0.9751785634218454,2.2751625629631156,1.0552551309071128,0.20989709037521642,0.1359574208036065,0.6576685454082598,True,0.026165833231061697,0.0,0.0,-1.7120475122485332,1.6043464545628612,1.760193683207035,0.23048493611280335,0.25348922020957,0.5499136601820542,True
0.127265224683565,9.935045680890743,11.922054817068892,17.88308222560334,8.94154111280167,0.7043268710317697,2.06338348932901,1.4532964367777168,1.0851113407298407,0.20838364492962136,0.2697117897305412,0.07462646616059164,3.0,8.575827050948494,0.40950327492659283,3.256414047355856,BROAD_INTERACTION,0.9409391470253468,CANONICAL_SCALAR_TRANSPORT,1.9600185041738354,1.0514769120959109,2.0332526225346177,1.1379472387380383,0.26010054420147877,0.22945909947156906,0.6209860159727237,True,0.052835898008197546,0.0,0.0,-1.695450099097251,0.6981937620088621,1.8673636876046658,0.2696872968127505,0.2911236896163934,0.5882128904578833,True
0.12109147394252576,9.87178256038926,11.846139072467112,17.76920860870067,8.884604304350335,1.3886786875870136,1.488123157847526,2.0665249138075446,1.0503534250605433,0.15947182821668685,0.2986703978722896,0.04265472113674181,3.0,8.62416671560009,0.3212766191762955,1.8691730616172586,QUASISTATIC_CONVERTER,0.8654418913647532,CANONICAL_SCALAR_TRANSPORT,1.9799812180351564,1.2471631804707506,4.155061929191015,1.0758498306098907,0.1905883681221213,0.495564007665962,0.6233994530230822,True,0.0254964055493474,0.0,0.0,-1.31763036431666,1.2546843712573905,1.6819274295121431,0.2986379027171071,0.37912744508075946,0.4043274461636847,True
0.14895365678176467,9.532963514901898,11.439556217882277,17.159334326823416,8.579667163411708,2.1438137476908783,0.6797231735752565,1.457199884134708,1.0626003840981073,0.21469557813787832,0.3801789432501878,0.0642281956010467,3.0,8.645838721769227,0.3592304829611204,1.834349151565583,QUASISTATIC_CONVERTER,0.9240100178867579,CANONICAL_SCALAR_TRANSPORT,1.3580970263424803,1.2381328114938925,4.718713028718616,1.277972797960604,0.19788890473423865,0.4166054422967136,0.6363251264844014,True,0.21537241386249661,0.0,0.0,-1.6707684385792898,0.7050767208641069,1.8942014519125223,0.38017322556906574,0.41334290773207966,0.38411499835480417,True
0.16803271339144585,10.083592134033621,12.100310560840347,18.15046584126052,9.07523292063026,0.9267829786932433,2.229195500700986,2.0659804462292355,1.0481312995256078,0.14639091168669982,0.3324210033246485,0.046708092329888,3.0,8.668335948674587,0.3774239149811126,3.7308585490303416,QUASISTATIC_CONVERTER,0.9717860417440534,CANONICAL_SCALAR_TRANSPORT,2.245946240445128,1.246163794212149,3.549837667348275,1.5249360123128783,0.1997757358113805,0.2047887253575027,0.6153190885294917,True,0.47680471278727055,0.0,0.0,-1.6967388956352982,2.111427142223162,1.7756557650864124,0.33239820447492613,0.3642419399251618,0.4279201496190417,True
0.12901142586707706,9.611967061512042,11.53436047381445,17.301540710721675,8.650770355360837,2.9577900249959206,0.5625402149748442,1.6638758365116548,1.0277168910857732,0.09920010435162113,0.28269416234041883,0.05085887084992394,3.0,8.788418040770123,0.2898821042414459,2.517466118160662,BROAD_INTERACTION,0.9489300707355142,CANONICAL_SCALAR_TRANSPORT,2.8165681066794965,0.8414042645351889,4.60509123937376,1.1160482183937426,0.1565320953364992,0.35958575876429677,0.6333112048664475,True,0.08833132730796933,0.0,0.0,-1.707608296820864,2.892912199203069,1.8538571409881115,0.2826749413888034,0.3110428674799934,0.3938194011508754,True
0.1595577098296182,9.987669678435337,11.985203614122405,17.977805421183607,8.988902710591804,1.1128563522796402,0.8226500765822864,0.9154913634279299,1.0185171149963723,0.1115051025855355,0.335957717510341,0.1291528407336232,3.0,8.817323898925784,0.48203092264238423,1.3498029703777914,QUASISTATIC_CONVERTER,0.9406207744032145,CANONICAL_SCALAR_TRANSPORT,1.4893056616116673,1.0786217535420732,2.276312525966467,1.4342487303832756,0.31661049977929395,0.07742433249950409,0.6189784528869111,True,0.4157316153869033,0.0,0.0,-1.8034479665700471,1.6787763690389825,1.9812080785632133,0.3358992244292624,0.35637911602358896,0.6095148306038877,True
0.11913687003378906,10.396713548246197,12.476056257895436,18.714084386843155,9.357042193421577,0.8655618858814559,2.0439563103814082,1.7691706786730341,1.0445377001790774,0.14978851163201035,0.253540058055527,0.05483550624906181,3.0,8.89470154019542,0.35339285404905607,3.2030262129578544,BROAD_INTERACTION,0.9279495561495423,CANONICAL_SCALAR_TRANSPORT,1.9850469197003688,1.0828370205803892,2.5859051750696547,1.114768719698347,0.22426761999600947,0.11515255365520716,0.603373758986294,True,0.07023101951926947,0.0,0.0,-1.465422390691988,2.83062127173591,1.6585916671901941,0.25351896979477573,0.3034210578187663,0.5229914220791647,True
0.1109160091297256,10.633939567411165,12.760727480893399,19.141091221340098,9.570545610670049,0.7914579606066571,1.3208005616389487,1.0453581188828895,1.004031751031372,0.05566621965589002,0.29368749891386015,0.11402626273598628,3.0,8.901634611180631,0.4288333442320438,1.5399872838548492,QUASISTATIC_CONVERTER,0.8183826627209783,CANONICAL_SCALAR_TRANSPORT,1.3010987144883748,1.18976850853845,2.110362404577961,1.0615267243295343,0.31664071855869474,0.3683434654958546,0.5943237775844386,True,0.05749497329816222,0.0,0.0,-1.4148675328931997,2.2222079401547266,1.9514680914580822,0.29366164835291797,0.3639732206826938,0.6013054081171937,True
0.13460265678731848,9.835937599848164,11.803125119817798,17.704687679726696,8.852343839863348,1.809426119654977,0.6557676836746019,1.1865631752664674,1.1195073968352023,0.233744811931625,0.32341981463091124,0.08665235432727847,3.0,8.959922543434184,0.3972281519959112,1.9460305603401615,BROAD_INTERACTION,0.9767991974949837,CANONICAL_SCALAR_TRANSPORT,2.1873124549309675,0.9775037041902351,3.252565130937999,1.1915489996404591,0.2345902277653755,0.08791601657867432,0.6247669093728916,True,0.07204160280525684,0.0,0.0,-1.7314591941465605,0.9212369452241459,1.7976341657340527,0.32337971258315223,0.3418657560382978,0.5037133335931194,True
0.14419722352383738,10.418768938487828,12.502522726185395,18.753784089278092,9.376892044639046,1.2981379259538581,1.9599026546006022,2.5442239671146867,1.3498006619356722,0.3950683054504916,0.35471689868411777,0.03351474783550213,3.0,9.019905009335204,0.36954729503972994,2.977339922949413,BROAD_INTERACTION,0.9920044802129269,CANONICAL_SCALAR_TRANSPORT,2.2411774690991635,1.1495805485051989,4.098331038284056,1.352121798119709,0.16695063046770986,0.020633076317608356,0.6025323636275555,True,0.0023211361840367317,0.0,0.0,-1.8936844451088992,2.420416579730632,1.918265426531434,0.354699866613802,0.3307595624516744,0.399862370009011,True
0.11842824159783755,10.143709646857971,12.172451576229564,18.258677364344347,9.129338682172174,1.8695495805850082,1.6729485349465383,3.1276602318496045,1.0046784589482205,0.05499477147310972,0.1902674068595203,0.020246657973531573,3.0,9.043906761670257,0.25548884662372406,2.2714248590735533,BROAD_INTERACTION,0.909716515801847,CANONICAL_SCALAR_TRANSPORT,1.5468920933196704,0.7940918715634847,3.4098648273324477,1.08117152708077,0.13642235862145663,0.2624510652385652,0.6130256538763232,True,0.07649306813254952,0.0,0.0,-1.6633951380653478,1.9855105159569275,1.9280200451612473,0.19021720568760736,0.21379843117406333,0.46841804146702376,True
0.17600735231501166,10.357571694304093,12.429086033164912,18.643629049747368,9.321814524873684,1.514132705454894,1.8916410884749355,2.8641956390421948,1.0055931513173313,0.05515196565585211,0.33814852565207143,0.02691861373734746,3.0,9.045940245108511,0.32722395775548363,2.8003800671603964,QUASISTATIC_CONVERTER,0.9854559805244207,CANONICAL_SCALAR_TRANSPORT,1.8388003496730763,1.2083959227066543,4.998818118439558,1.6407078932946355,0.15037553233370532,0.44078305223956704,0.6048669891617068,True,0.6351147419773042,0.0,0.0,-1.8521337810984468,1.0037962393882283,1.8942723739892244,0.33814066666975773,0.3549321073270583,0.3498184579880183,True
0.11983429510044963,10.111292238968211,12.133550686761852,18.20032603014278,9.10016301507139,2.675435807056294,1.1511704590605418,3.079882666196005,1.0765929852405212,0.21702249825559555,0.21994300451428878,0.020311673201954407,3.0,9.082352319399595,0.25341104779475654,1.2397110670447093,BROAD_INTERACTION,0.9746136777102947,CANONICAL_SCALAR_TRANSPORT,1.6262206800653873,0.7772049156438174,4.276751362820468,1.0905116202102623,0.1240735863279516,0.26754761254414916,0.6142623518554545,True,0.013918634969741106,0.0,0.0,-1.701862798744842,2.1503401243241074,1.7734665796160698,0.21992697615291315,0.23624289556144737,0.41052290656218304,True
0.1194742181998471,10.219349649928882,12.26321957991466,18.39482936987199,9.197414684935994,1.3634594099918333,0.7846641787081636,1.0698577581431592,1.0409645298237995,0.1352621581456624,0.29345502215165303,0.1031426166802415,3.0,9.107722721385757,0.4065537713604634,1.4545816546281232,BROAD_INTERACTION,0.9667988186702132,CANONICAL_SCALAR_TRANSPORT,2.2390064758116672,1.0222001622789845,2.6283681010131623,1.098853928942521,0.2757822624457812,0.009164005517959595,0.6101400487330189,True,0.057889399118721485,0.0,0.0,-1.5357891225029803,1.9224904359843067,1.6234998609870672,0.2934466384843364,0.34257711402910784,0.5677938132354945,True
0.11952413826007946,10.436616760816603,12.523940112979924,18.785910169469886,9.392955084734943,1.2349387868819988,1.084533187263995,1.3393320986130655,1.095896604224818,0.25293785881996156,0.29056658085389603,0.07845704529971456,3.0,9.115906542019479,0.39724097830595234,1.130837486228171,BROAD_INTERACTION,0.9879987481981516,CANONICAL_SCALAR_TRANSPORT,1.4989099863864817,1.0701243270040481,2.712009162482945,1.1226848622185757,0.2534151844026525,0.10222419444471598,0.6018514835929472,True,0.026788257993757725,0.0,0.0,-1.480960372405272,2.982703772677757,1.5118738133460283,0.29055364439801507,0.3352034675771086,0.5441199072797485,True
0.14864444240477565,10.053699124933935,12.064438949920723,18.096658424881085,9.048329212440542,2.510407868795371,0.5943619420338826,1.492090896194357,1.0510940773998043,0.131094844088424,0.2876477028130759,0.06077987083756539,3.0,9.13708976007096,0.33787499820930794,2.293269310725785,BROAD_INTERACTION,0.9626042414456606,CANONICAL_SCALAR_TRANSPORT,2.9730303231908812,0.812564415483322,3.80964357897623,1.3449838504780671,0.18003198750072943,0.09655661275610328,0.6164594827297145,True,0.2938897730782628,0.0,0.0,-1.8604968455525581,1.3631943887351676,1.9722905848175287,0.2876205138457886,0.2981282596179054,0.4546167133618744,True
0.12872030481653862,10.560111315584814,12.672133578701777,19.008200368052666,9.504100184026333,1.0021182796732262,1.9887614575643604,1.9929742105348147,1.015586672376293,0.07611280178884045,0.2588791249314514,0.045609885380219296,3.0,9.1544978689397,0.33583434929535727,3.053856539948707,BROAD_INTERACTION,0.9806281728670001,CANONICAL_SCALAR_TRANSPORT,2.6905309284400825,1.110945187224439,3.048525689384021,1.2233706726947904,0.2039353706702437,0.38033570209518075,0.5971402658782262,True,0.20778400031849742,0.0,0.0,-1.4524582253931402,2.720211542975152,1.5010197721421719,0.2588627519254511,0.3153007978956116,0.47889786742909796,True
0.16308450117797174,10.550183890501705,12.660220668602046,18.99033100290307,9.495165501451535,1.229137939472956,1.000494438827087,1.2297456729940772,1.1061133644982075,0.23125986286066474,0.319330796920644,0.08865290548426585,3.0,9.208010017714019,0.4569441115322195,1.0007417957586435,BROAD_INTERACTION,0.9829383557662368,CANONICAL_SCALAR_TRANSPORT,1.984127412135996,1.016626071564016,2.49930595062779,1.5485143294065093,0.26566861931693436,0.04543847683817148,0.5975189891425912,True,0.44240096490830183,0.0,0.0,-1.854431652831418,0.6083539756306748,1.9049066118896008,0.3193035297084182,0.3235426746103967,0.5743403846219572,True
0.14293748662811614,10.638786798454229,12.766544158145074,19.14981623721761,9.574908118608805,3.4035015882650423,0.8052271704967746,2.7405919536999384,1.0789182864576174,0.20236983355786653,0.3373142117360812,0.024015160888157652,3.0,9.552307678558963,0.26973896560358457,1.3961369519845996,BROAD_INTERACTION,0.9943797988817096,CANONICAL_SCALAR_TRANSPORT,1.9270194489891301,1.012102219780073,6.537780651550375,1.3686133011690869,0.11752648978801927,0.32122104335576296,0.5941388596275272,True,0.2896950147114694,0.0,0.0,-1.9142005359105714,2.0303056429585324,1.9309029672294855,0.33727799235973843,0.33772223622041014,0.2942915106901392,True
0.13093988750977845,10.833343426266122,13.000012111519347,19.50001816727902,9.75000908363951,2.06542468057053,1.6105888181445343,3.3265498952466417,1.0568412218231893,0.1564798329998739,0.23761270190864717,0.018694143154595586,3.0,9.59830853155728,0.26627360370482417,2.131143317193615,BROAD_INTERACTION,0.9937633844092488,CANONICAL_SCALAR_TRANSPORT,2.321382236132883,0.9090167158015614,4.370799841819239,1.2766650926310754,0.1280549181849449,0.24623032100498676,0.5867166811097444,True,0.21982387080788612,0.0,0.0,-1.753214558756774,2.422500369995527,1.7706467267125845,0.23761131651207287,0.25453277426084797,0.3953104446117562,True
0.10454426182623416,12.045282039490026,14.454338447388032,21.68150767108205,10.840753835541024,0.40603571625588164,2.933004639061249,1.190904639403058,1.0291966861059143,0.10765315845655278,0.28567547338082044,0.10339643789278001,3.0,9.656329726914779,0.4148982184604188,6.121679066265703,BROAD_INTERACTION,0.912238635122776,CANONICAL_SCALAR_TRANSPORT,2.5193007060873827,1.1938678719755182,1.7833346985877883,1.133338607376553,0.3015497045646785,0.10283223865553737,0.5404821999660903,True,0.1041419212706387,0.0,0.0,-1.5369508808959074,2.929628431819628,1.7821316346526146,0.2856157273692004,0.3349121833126807,0.5895108293709621,True
0.10762675541643893,11.080060440075718,13.29607252809086,19.94410879213629,9.972054396068145,1.3876255979111707,1.829700954717741,2.538939881288845,1.010821379394701,0.05911162436101586,0.14950407019199566,0.028336489183139732,3.0,9.743369159350024,0.275256273269957,2.644699618694192,PULSE_LIKE,0.9775003315880895,CANONICAL_SCALAR_TRANSPORT,3.096968842469562,0.6179279914311668,1.929455883764116,1.0732598594850509,0.16583495488975294,0.18906755978241563,0.577304625912943,True,0.06243848009034991,0.0,0.0,-1.9214897240837814,2.2529757040413054,1.9888157043606043,0.14944961486388234,0.15310396712275973,0.6429959855985544,True
0.12765098584485132,11.028832813299415,13.234599375959299,19.851899063938948,9.925949531969474,1.6378579246844185,2.126244419750584,3.482486272704517,1.0895074451605617,0.16713441744213925,0.2912966026286922,0.0187790072716509,3.0,9.747682702027046,0.268089871518841,3.432320954495772,BROAD_INTERACTION,0.9982050135731697,CANONICAL_SCALAR_TRANSPORT,3.2042572617214575,1.1456313829833313,5.413105400874979,1.2670572432021439,0.12890126294941753,0.1480645495466888,0.5792589185795678,True,0.1775497980415821,0.0,0.0,-1.6289615900172447,1.5410123372807547,1.6337392572313547,0.2912941048791629,0.3258484683219641,0.32844283280818987,True
0.11316864965131962,11.196854899363812,13.436225879236574,20.15433881885486,10.07716940942743,1.8403799122592959,1.6152471074958725,2.972668329970335,1.1289921755076993,0.26867605677759276,0.29902395002963966,0.023747694326515523,3.0,9.814136013272046,0.273124956628879,2.1414613926190214,QUASISTATIC_CONVERTER,0.8125339858233929,CANONICAL_SCALAR_TRANSPORT,1.7869213421409105,1.1829756090450305,5.394694864591849,1.1404196543724883,0.14168061608188579,0.4141302644275129,0.5728490114398022,True,0.011427478864789009,0.0,0.0,-1.4153241653204254,2.909794563983231,1.9892371073365211,0.298971577041533,0.3518910777096378,0.3357759420803295,True
0.11397322651786769,11.160643083345834,13.392771700015002,20.089157550022502,10.044578775011251,3.207305440341191,1.0069391737341753,3.2295614900102843,1.0244695223816467,0.12677216633036734,0.3013587152652363,0.018879589902078716,3.0,9.961621567004647,0.22867168529035373,1.0104358565834801,QUASISTATIC_CONVERTER,0.8882842548191547,CANONICAL_SCALAR_TRANSPORT,1.522571404143267,1.1103328156295071,7.138112525827514,1.1448130520009232,0.11195887848946404,0.21263553528115153,0.5742304630303302,True,0.12034352961927652,0.0,0.0,-1.5312507477581352,2.7806876669246505,1.8516166284680367,0.30133741884093534,0.3529861684991036,0.273195276138694,True
0.13079807243480862,11.649012869417017,13.978815443300421,20.968223164950633,10.484111582475316,0.8442340310119353,1.9921800808347774,1.6818662201448271,1.1746885491518038,0.2553589231874794,0.3072208173861084,0.061711664901098834,3.0,9.971615909565127,0.4041836955741204,3.062987880437067,BROAD_INTERACTION,0.8999793436378241,CANONICAL_SCALAR_TRANSPORT,2.6789361409181507,1.1510641150327876,2.6967837827539065,1.3713015861792224,0.23273030399139652,0.27580032451078296,0.555599549369469,True,0.1966130370274186,0.0,0.0,-1.6611190371905515,0.9153430067655703,1.964113811030984,0.30717608371723765,0.3306638514742461,0.5100674693954119,True
0.1438480906474006,11.168210565983806,13.401852679180566,20.10277901877085,10.051389509385425,1.5898698523452275,1.3526637697297659,2.150559347853002,1.019054200526786,0.09484633050812408,0.21728933940057246,0.037615936984434814,3.0,10.008644254076648,0.3278406228446141,1.600132585208243,BROAD_INTERACTION,0.9502457957714796,CANONICAL_SCALAR_TRANSPORT,2.118115630131673,0.8023206172216036,2.7392985457043104,1.445873189278406,0.1805522533562014,0.25460427021607757,0.5739417696678839,True,0.42681898875162005,0.0,0.0,-1.7946161391546605,2.5793501625427764,1.9414112977683544,0.21728647713736174,0.23180981104538792,0.5420605341975924,True
0.10652199664366538,11.180992388128384,13.41719086575406,20.12578629863109,10.062893149315546,2.347534808620803,0.7121025439746314,1.6716855092878733,1.0532101473736486,0.16384109837189317,0.2541087769655468,0.05266236349415636,3.0,10.054324000662936,0.2941019929802835,1.7001190851028918,BROAD_INTERACTION,0.9683549702167511,CANONICAL_SCALAR_TRANSPORT,1.982205880679747,0.8879911617653454,3.9267853052618773,1.071919470276954,0.17810310392885928,0.08267923025414348,0.5734541534565701,True,0.018709322903305292,0.0,0.0,-1.419311539160418,3.0047537980450585,1.4992498513311148,0.25406636356503753,0.30880251656977836,0.44201479511018754,True
0.15638321838572938,11.666442898640478,13.999731478368574,20.99959721755286,10.49979860877643,1.3262962911591074,0.9120798215833487,1.2096880846070557,1.0900667067179999,0.24909135042643177,0.36604677427052,0.09079790036491951,3.0,10.173402124544477,0.44213547400208425,1.1498464622528495,QUASISTATIC_CONVERTER,0.9126833733171225,CANONICAL_SCALAR_TRANSPORT,1.4516000978878143,1.2239430470720598,3.1433347133707565,1.641992298842462,0.2621419898940909,0.20014897314831614,0.554934607805043,True,0.5519255921244621,0.0,0.0,-1.6649255135824772,1.9413328720474006,1.925815548747778,0.36601629431291055,0.39433439247846586,0.5019646723630189,True
0.12150245113937108,11.699973711758528,14.039968454110232,21.05995268116535,10.529976340582675,1.003596262373685,1.506727919557536,1.5121465084820214,1.2604289786574334,0.41256299495371057,0.2831141255086894,0.06842971057790612,3.0,10.17831339382698,0.4308510912357354,1.9078207024864176,BROAD_INTERACTION,0.9573759185150266,CANONICAL_SCALAR_TRANSPORT,1.530061070524217,0.9257381763655206,2.11312833194997,1.2794179358203799,0.24543123439281134,0.3115892647765577,0.5536554343139749,True,0.018988957162946463,0.0,0.0,-1.8562949412564094,1.7529445699089194,1.9910402540117502,0.2830550454147293,0.2646575256963401,0.6063443308899351,True
0.11415629340393951,11.301699681776403,13.562039618131685,20.343059427197527,10.171529713598764,1.5258111339819809,1.270756073266585,1.9389337651653773,1.0646278857733626,0.21074973824480547,0.1838791169268866,0.0435340774500515,3.0,10.316404436213075,0.32098180914202135,1.447921228019974,PULSE_LIKE,0.9740347554907203,CANONICAL_SCALAR_TRANSPORT,1.4550766144545826,0.6614815044426671,2.098597341241928,1.1611441303524692,0.19427024080610145,0.06119398772716522,0.5688492675067569,True,0.09651624457910657,0.0,0.0,-1.7842980360209157,1.117418368015478,1.8597042132169008,0.18387018070109923,0.19211697018998522,0.6341801030905129,True
0.12928586231344552,11.683605964759048,14.020327157710858,21.030490736566286,10.515245368283143,3.713315119144972,0.9772950446168037,3.629004465041037,1.0078260656333164,0.08476046176673845,0.32791757049556647,0.015429293139758233,3.0,10.438784091831593,0.2284190523154517,1.0351526656910683,BROAD_INTERACTION,0.9604940619319677,CANONICAL_SCALAR_TRANSPORT,1.0893234622130592,1.081146506471979,7.973596651897352,1.35947256487595,0.09836339164309173,0.2901652567088604,0.554279850667868,True,0.3516464992426336,0.0,0.0,-1.8318396940652892,2.9361677756000213,1.948611168190837,0.32790337797998476,0.3456661005986642,0.2481889522519306,True
0.1273447632745925,11.68200704000339,14.018408448004067,21.0276126720061,10.51380633600305,1.5571132594455037,0.7229504594097503,1.1257157462691407,1.1995102074039192,0.36296061257552353,0.34774236214712806,0.09532261915381456,3.0,10.496493421794412,0.43475367475516546,1.6589318750143882,BROAD_INTERACTION,0.9609144208952785,CANONICAL_SCALAR_TRANSPORT,1.5144192509780612,1.0256581117172583,2.96385745545391,1.338878178973219,0.25627869574023315,0.1365839228965342,0.5543408483583938,True,0.1393679715692997,0.0,0.0,-1.7225596572098967,1.3703391733536492,1.838659455999732,0.3476904690121739,0.3493909193867305,0.5312821672400257,True
0.10513151968019979,11.939844132730503,14.327812959276605,21.491719438914906,10.745859719457453,1.5515978641359893,1.2402719787531862,1.9244033531811608,1.0214306813721725,0.1058357578460127,0.21642523010141324,0.0445346522524706,3.0,10.509349216248069,0.30361116244330416,1.393271304628133,BROAD_INTERACTION,0.8986156303435564,CANONICAL_SCALAR_TRANSPORT,1.9132473982414386,0.9103806307578823,2.9942859043427683,1.1297285625768074,0.1943153327805566,0.4071362754330039,0.54450457111485,True,0.1082978812046349,0.0,0.0,-1.3543334293949019,2.3625334927058153,1.6212197709828615,0.2163954356560672,0.2734106728499768,0.5139730741025448,True
0.10913474683877641,11.75992018552641,14.111904222631692,21.167856333947537,10.583928166973768,3.537655627698868,1.5563958779291474,5.505992636483368,1.010072295417251,0.06547326797572896,0.2547184820715723,0.007669013402198529,3.0,10.51791018005451,0.18897901778667264,2.013012299373982,BROAD_INTERACTION,0.9800935667008162,CANONICAL_SCALAR_TRANSPORT,2.3496350827968433,0.9412206993568583,7.698121140764185,1.1550743210624772,0.07904807538049873,0.483197427354753,0.551368524662935,True,0.14500202564522624,0.0,0.0,-1.8453122907713402,0.6472878969657279,1.903189778327942,0.25471028227593895,0.2677706432465523,0.25533553390581587,True
0.12141521404835298,11.525970598404832,13.8311647180858,20.7467470771287,10.37337353856435,2.772945738768745,0.5430770251435596,1.50592312269504,1.0274670300719568,0.11186524327192456,0.28193205888461803,0.0590297453014437,3.0,10.580309013502104,0.2951678445455301,2.6736470469588163,BROAD_INTERACTION,0.8922345815226436,CANONICAL_SCALAR_TRANSPORT,2.194933465642698,0.8595533122428612,4.382950930933496,1.2594853685883114,0.16910774303386517,0.12565246503800154,0.5602935128234862,True,0.23201833851635456,0.0,0.0,-1.6276198363164658,2.660393488341644,1.946499103680253,0.2819281528497607,0.3190203839768237,0.40947945807628056,True
0.05530288146742643,47.107362964642284,56.528835557570744,84.79325333635612,42.39662666817806,4.437361719395993,0.9830064358875329,4.36195512852723,2.0337743593978237,1.0,0.4105539725674582,0.011496463178726673,3.0,41.869452033217236,0.22212134280033652,1.0260992708128838,BROAD_INTERACTION,0.9389388291165233,MASSLESS_HYBRID_COLLIDER,1.033774359397824,0.7751736176926143,6.85851799790427,2.3446556192489814,0.08202407536611045,0.036608537659049034,0.0,True,0.31088125985115767,0.0,0.0,-1.3093674003130773,3.136056442489141,1.5245825368911028,0.4105239218533597,0.2480981240188217,0.2820312870099374,True
0.07057756158470649,46.74793341740499,56.09752010088599,84.14628015132898,42.07314007566449,3.2881023075225513,1.0562038507702733,3.47290631893194,2.1010307421351166,1.0,0.354754764822149,0.017193189281221162,3.0,42.01586620507512,0.29452609629074233,1.0860880481001955,PULSE_LIKE,0.944034812040627,MASSLESS_HYBRID_COLLIDER,1.1010307421351166,0.6094595393062545,4.034464255731449,2.9694196347521933,0.10658984193560828,0.11023721564561129,0.0,True,0.8683888926170766,0.0,0.0,-1.7359148032492544,2.60693812037767,1.9573909305036068,0.35474016349364756,0.18990805849486597,0.4323232318973653,True
0.057346207073620856,49.38777118204955,59.26532541845946,88.89798812768919,44.448994063844594,7.0846383104918305,0.9683116159204295,6.860137570644126,2.163376285360794,1.0,0.41824305314464305,0.004977798958071397,3.0,44.08812272487519,0.1679420827192054,1.0496915876982567,BROAD_INTERACTION,0.9884638478979468,MASSLESS_HYBRID_COLLIDER,1.1633762853607943,0.6894948342919299,9.72464858671587,2.5489812177993763,0.051121885912297535,0.33719617454335093,0.0,True,0.3856049324385822,0.0,0.0,-1.768323362373397,3.022635677220912,1.812302665784955,0.4182178180196609,0.22196493124531405,0.20576113088926606,True
0.054908043572699294,68.71115100363347,82.45338120436018,123.68007180654027,61.840035903270135,2.928522612623544,0.9089193059914275,2.6617907406459933,2.300467326204675,1.0,0.596382575370124,0.029699270122321236,3.0,56.127995375069716,0.3510987381009396,1.155989944939839,BROAD_INTERACTION,0.92838522978127,MASSLESS_HYBRID_COLLIDER,1.300467326204675,1.0187675834950918,5.818631623151271,3.3955153859140452,0.12875240224206858,0.4343358501791954,0.0,True,1.0950480597093701,0.0,0.0,-1.6021191065617157,2.4848461300704936,1.8799832127988338,0.5963699790694639,0.3311217432999928,0.32406308673381773,True
